Referenz-ID,HRM 2,in 1000 CHF,Rechnung 2019,Budget 2020,Rechnung 2020,Budget 2021,Kanton,Compte,Compte.1
HRM2_neu_IR0058,58,Ausserordentliche Investitionen,0,0,0.0,0,HRM2_KT_BL,,
HRM2_IR0580,580,a.o. Investitionen für Sachanlagen,0,0,0.0,0,HRM2_KT_BL,,
HRM2_IR0582,582,a.o. Investitionen für immaterielle Anlagen,0,0,0.0,0,HRM2_KT_BL,,
HRM2_IR0584,584,a.o. Investitionen für Darlehen,0,0,0.0,0,HRM2_KT_BL,,
HRM2_IR0585,585,a.o. Investitionen für Beteiligungen und Grundkapitalien,0,0,0.0,0,HRM2_KT_BL,,
HRM2_IR0586,586,a.o. eigene Investitionsbeiträge,0,0,0.0,0,HRM2_KT_BL,,
HRM2_IR0589,589,Übrige a.o. Investitionen,0,0,0.0,0,HRM2_KT_BL,,
HRM2_IR0005,5,Investitionsausgaben gesamt,319886.85644999996,226594.1,203956.91620999997,232494.161,HRM2_KT_BL,,
HRM2_IR0060,60,Übertragung von Sachanlagen in das FV,44.68,0,210.89473999999998,0,HRM2_KT_BL,,
HRM2_IR0061,61,Rückerstattungen Dritter für Investitionen,0,185,0.0,0,HRM2_KT_BL,,
HRM2_IR0062,62,Abgang immaterielle Anlagen,0,0,0.0,0,HRM2_KT_BL,,
HRM2_IR0063,63,Investitionsbeiträge für eigene Rechnung,20456.93228,17990,24540.37641,17990,HRM2_KT_BL,,
HRM2_IR0064,64,Rückzahlung von Darlehen,152932.43,5102,56.2,10102,HRM2_KT_BL,,
HRM2_IR0065,65,Übertragung von Beteiligungen,4712.5,0,0.0,0,HRM2_KT_BL,,
HRM2_IR0066,66,Rückzahlung eigener Investitionsbeiträge,0,100,0.0,100,HRM2_KT_BL,,
HRM2_IR0067,67,Durchlaufende Investitionsbeiträge,0,0,0.0,0,HRM2_KT_BL,,
HRM2_neu_IR0068,68,Ausserordentliche Investitionseinnahmen,0,0,0.0,0,HRM2_KT_BL,,
HRM2_IR0680,680 + 682 + 689,"a.o. Investitionseinnahmen für Sachanlagen, immaterielle Anlagen und übrige Anlagen",0,0,0.0,0,HRM2_KT_BL,,
HRM2_IR0683,683 bis 686,a.o. Investitionsbeiträge für eigene Rechnung; Rückzahlungen von Darlehen; Übertragung von Beteiligungen; Rückzahlung von eigenen Beiträgen,0,0,0.0,0,HRM2_KT_BL,,
HRM2_IR0006,6,Investitionseinnahmen gesamt,178146.54228,23377,24807.47115,28192,HRM2_KT_BL,,
HRM2_IRNI,HRM2-Tabelle 18.19,Nettoinvestition,141740.31416999997,203217.1,179149.44505999997,204302.161,HRM2_KT_BL,,
HRM2_IRNIDB,Nettoinv. II,Nettoinvestition ohne Darlehen und Beteiligungen,134651.13328999997,208319.1,178561.10611,209404.161,HRM2_KT_BL,,
HRM2_BI0010,10,Finanzvermögen,2354768.34721,0,2566617.4972200003,0,HRM2_KT_BL,,
HRM2_BIUV,10 kf. FV,Umlaufvermögen (kurzfristiges Finanzvermögen),1867901.7972099998,0,2089471.31152,0,HRM2_KT_BL,,
HRM2_BI0100,100+101,"Flüssige Mittel, Forderungen",1345479.491,0,1719816.42457,0,HRM2_KT_BL,,
HRM2_BI0102,102,Kurzfr. Finanzanlagen,0,0,0.0,0,HRM2_KT_BL,,
HRM2_BI0104,104,Aktive Rechnungsabgrenzungen (Transit. Aktiven),517504.2732,0,364429.26872000005,0,HRM2_KT_BL,,
HRM2_BI0106,106,Vorräte und angefangene Arbeiten,4918.03301,0,5225.61823,0,HRM2_KT_BL,,
HRM2_BIAVFV,10 lf. FV,Anlagevermögen FV (langfristiges Finanzvermögen),486866.55000000005,0,477146.18570000003,0,HRM2_KT_BL,,
HRM2_BI0107,107,Langfristige Finanzanlagen FV,97639.7409,0,85661.65590000001,0,HRM2_KT_BL,,
HRM2_BI0108,108,Sachanlagen FV,389226.8091,0,391484.5298,0,HRM2_KT_BL,,
HRM2_BI0109,109,Forderungen gegenüber Spezialfinanzierungen und Fonds im FK,0,0,0.0,0,HRM2_KT_BL,,
HRM2_BI0014,14,Verwaltungsvermögen,2509916.6621000003,0,2579203.58325,0,HRM2_KT_BL,,
HRM2_BI0140,140+142,"Sachanlagen, Immaterielle Anlagen",1715327.002,0,1793516.2179400001,0,HRM2_KT_BL,,
HRM2_BI0144,144,Darlehen,200026.103,0,186214.44198,0,HRM2_KT_BL,,
HRM2_BI0145,145,Beteiligungen / Grundkapitalien,439567.3415,0,438767.34154,0,HRM2_KT_BL,,
HRM2_BI0146,146,Investitionsbeiträge,154996.2156,0,160705.58179,0,HRM2_KT_BL,,
HRM2_BI1480,1480+1482,"Kum. zusätzliche Abschreibungen Sachanlagen, Immaterielle Anlagen (negative Vorzeichen)",0,0,0.0,0,HRM2_KT_BL,,
HRM2_BI1484,1484,Kum. zusätzliche Abschreibungen Darlehen,0,0,0.0,0,HRM2_KT_BL,,
HRM2_BI1485,1485,Kum. zusätzliche Abschreibungen Beteiligungen,0,0,0.0,0,HRM2_KT_BL,,
HRM2_BI1486,1486,Kum. zusätzliche Abschreibungen Investitionsbeiträge,0,0,0.0,0,HRM2_KT_BL,,
HRM2_BI1489,1489,Nicht zugeteilte kum. zusätzliche Abschreibungen,0,0,0.0,0,HRM2_KT_BL,,
HRM2_BI0001,1,Aktiven,4864685.00931,0,5145821.08047,0,HRM2_KT_BL,,
HRM2_BI0020,20,Fremdkapital,4916927.30772,0,5245758.924769999,0,HRM2_KT_BL,,
HRM2_BIKFK,20 kf. FK,Kurzfristiges Fremdkapital,1590926.19215,0,1948602.8853499999,0,HRM2_KT_BL,,
HRM2_BI0200,200,Laufende Verbindlichkeiten,1336382.523,0,1502039.93926,0,HRM2_KT_BL,,
HRM2_BI0201,201,Kurzfristige Finanzverbindlichkeiten,824.3308,0,85323.5291,0,HRM2_KT_BL,,
HRM2_BI2016,davon 2016,derivative Finanzinstrumente,0,0,0.0,0,HRM2_KT_BL,,
HRM2_BI0204,204,Passive Rechnungsabgrenzungen (Transit. Passiven),233672.7318,0,332918.057,0,HRM2_KT_BL,,
HRM2_BI0205,205,Kurzfristige Rückstellungen,20046.60655,0,28321.359989999997,0,HRM2_KT_BL,,
HRM2_BILFK,20 lf. FK,Langfristiges Fremdkapital,3326001.11557,0,3297156.03942,0,HRM2_KT_BL,,
HRM2_BI0206,206,Langfristige Finanzverbindlichkeiten,2886824.361,0,2850389.67166,0,HRM2_KT_BL,,
HRM2_BI2066,davon 2066,Langfristige derivative Finanzinstrumente,0,0,0.0,0,HRM2_KT_BL,,
HRM2_BI2068,davon 2068,passivierte Investitionsbeiträge,0,0,0.0,0,HRM2_KT_BL,,
HRM2_BI0208,208,Langfristige Rückstellungen,394194.8649,0,404000.87662,0,HRM2_KT_BL,,
HRM2_BI0209,209,Verbindlichkeiten gegenüber Spezialfinanzierungen und Fonds im FK,44981.88967,0,42765.49114,0,HRM2_KT_BL,,
HRM2_BI0029,29,Eigenkapital,-52242.29795,0,-99937.8443,0,HRM2_KT_BL,,
HRM2_BI0299,davon 299,Bilanzüberschuss (- Bilanzfehlbetrag),-194647.67969,0,-222844.91246000002,0,HRM2_KT_BL,,
HRM2_BI0002,2,Passiven,4864685.00977,0,5145821.080469999,0,HRM2_KT_BL,,
HRM2_KZ18_23,HRM2-Tabelle 18.23,Selbstfinanzierung,379882.4199999998,143175.1321000001,62505.5884299997,150439.77305000008,HRM2_KT_BL,,
HRM2_KZ18_8,HRM2-Tabelle 18.8,Selbstfinanzierungsanteil,0.1290295432227704,0.05208982981797376,0.022757717213328237,0.053936276729101396,HRM2_KT_BL,,
HRM2_KZ18_2_1,HRM2-Tabelle 18.2,Selbstfinanzierungsgrad inkl. Darlehen und Beteiligungen der Investitionsrechnung,2.680129659825488,0.7045427382833438,0.3489019372014554,0.7363591863817832,HRM2_KT_BL,,
HRM2_KZ18_2_2,HRM2-Tabelle 18.2,Selbstfinanzierungsgrad ohne Darlehen und Beteiligungen der Investitionsrechnung,2.821234479934468,0.6872875895681198,0.3500515302111426,0.7184182603229172,HRM2_KT_BL,,
HRM2_KZFEI,Nettoinvestition - Selbstfinanzierung,Finanzierungsergebnis inkl. Darlehen und Beteiligungen der Investitionsrechnung,238142.10582999984,-60041.9678999999,-116643.85663000027,-53862.38794999992,HRM2_KT_BL,,
HRM2_KZFEO,Nettoinvestition ohne Darl./Bet. - Selbstfin.,Finanzierungsergebnis ohne Darlehen und Beteiligungen der Investitionsrechnung,245231.28670999984,-65143.9678999999,-116055.5176800003,-58964.38794999992,HRM2_KT_BL,,
HRM2_KZ18_10,HRM2-Tabelle 18.10,Bruttoschulden,4224031.2148,0,4437753.14002,0,HRM2_KT_BL,,
HRM2_KZ18_4,HRM2-Tabelle 18.4,Bruttoverschuldungsanteil,1.4347197698813448,0,1.615745624669021,0,HRM2_KT_BL,,
HRM2_KZ18_20,HRM2-Tabelle 18.20,Nettoschulden I,2562158.96051,0,2679141.427549999,0,HRM2_KT_BL,,
HRM2_KZ18_21,HRM2-Tabelle 18.21,Nettoschulden II,1922565.5155500001,0,2054159.64403,0,HRM2_KT_BL,,
HRM2_KZ18_7_1,HRM2-Tabelle 18.7,Nettoschuld I in Fr. je Einwohner,8815.788160704395,-,9172.628826177757,-,HRM2_KT_BL,,
HRM2_KZ18_7_2,HRM2-Tabelle 18.7,Nettoschuld II in Fr. je Einwohner,6615.0971002948745,-,7032.866488735963,-,HRM2_KT_BL,,
HRM2_KZ18_1,HRM2-Tabelle 18.1,Nettoverschuldungsquotient,1.3209400755077156,0,1.5077668381945077,0,HRM2_KT_BL,,
HRM2_KZSG29,SG 29,Eigenkapital,-52242.29795,0,-99937.8443,0,HRM2_KT_BL,,
HRM2_KZSG299,SG 299  in % Laufender Aufwand,Eigenkapitaldeckungsgrad,-0.072,0,-0.08040549881291623,0,HRM2_KT_BL,,
HRM2_KZ18_6,HRM2-Tabelle 18.6,Kapitaldienstanteil,0.05766310110756219,0.04119411108166228,0.052169058331764814,0.044137048256212334,HRM2_KT_BL,,
HRM2_KZSG44,SG 44 - SG 34,Ergebnis aus Finanzierung,151326.89,74811.28,62699.69974999999,75807.839,HRM2_KT_BL,,
HRM2_KZSG10,Ertrag FV in % SG 10,Bruttorendite des Finanzvermögens,0.04247621773432986,0,0.007677965805713061,0,HRM2_KT_BL,,
HRM2_KZ18_22,HRM2-Tabelle 18.22,Nettozinsaufwand,13037.979490000005,13459.07,30868.26545,12745.529999999999,HRM2_KT_BL,,
HRM2_KZ18_3,HRM2-Tabelle 18.3,Zinsbelastungsanteil,0.0044284348250244136,0.00489666505296834,0.01123885517474607,0.004569579036194002,HRM2_KT_BL,,
HRM2_KZ18_9,HRM2-Tabelle 18.9,Bruttoinvestitionen,319886.85644999996,226594.1,203956.91620999997,232494.161,HRM2_KT_BL,,
HRM2_KZ18_13,HRM2-Tabelle 18.13,Investitionseinnahmen,178146.54228,23377,24807.47115,28192,HRM2_KT_BL,,
HRM2_KZ18_5,HRM2-Tabelle 18.5,Investitionsanteil,0.11226829780898963,0.08073212398505307,0.07127858979362114,0.08138136240971816,HRM2_KT_BL,,
HRM2_KZ18_24,HRM2-Tabelle 18.24,Ständige Wohnbevölkerung am Jahresende ,290633,0,292080.0,0,HRM2_KT_BL,,
HRM2_KZ18_18,HRM2-Tabelle 18.18,Laufender Ertrag,2944150.7,2748619.6941,2746566.7072,2789213.1636300003,HRM2_KT_BL,,
HRM2_KZ18_16,HRM2-Tabelle 18.16,Laufender Aufwand,2 687 156,2 684 476,2771513.33864,2734739.68158,HRM2_KT_BL,,
HRM2_KZGA,,Gesamtaufwand,3 007 043,2 911 070,2975470.25485,2967233.84258,HRM2_KT_BL,,
HRM2_KZ18_14,HRM2-Tabelle 18.14,Kapitaldienst,169768.85949,113226.94499999999,143285.79876,123107.636,HRM2_KT_BL,,
HRM2_KZ18_17,HRM2-Tabelle 18.17,Laufende Einnahmen,2843830.8041,2723300.4620999997,2720147.86676,2774767.34863,HRM2_KT_BL,,
HRM2_KZ18_12,HRM2-Tabelle 18.12,Gesamteinnahmen,3021977.34638,2746677.4620999997,2744955.3379100002,2802959.34863,HRM2_KT_BL,,
HRM2_KZ18_15,HRM2-Tabelle 18.15,Laufende Ausgaben,2529420.22928,2580146.127,2657448.1256200005,2624353.57558,HRM2_KT_BL,,
HRM2_KZ18_11,HRM2-Tabelle 18.11,Gesamtausgaben,2849307.08573,2806740.227,2861405.0418300005,2856847.73658,HRM2_KT_BL,,
HRM2_KZEFRLZ,,Ergebnis Finanzrechnung Laufende Zahlungen,314410.57481999975,143154.3350999998,62699.74113999959,150413.77304999996,HRM2_KT_BL,,
HRM2_KZEFRG,,Ergebnis Finanzrechnung Gesamt,172670.26065000007,-60062.7649000003,-116449.70392000023,-53888.38794999989,HRM2_KT_BL,,
HRM2_ER0030,30,Personalaufwand,1261136.08982,1293526.76979,1301340.757,1335213.638,HRM2_KT_BS,,
HRM2_ER0031,31,Sach- und übriger Betriebsaufwand,502485.2674,445564.57535,431445.666,450743.422,HRM2_KT_BS,,
HRM2_ER0314,davon 314,baulicher und betrieblicher Unterhalt,40488.41787,38862.704,40109.671,42481.373,HRM2_KT_BS,,
HRM2_ER0318,davon 3180,Wertberichtigungen auf Forderungen,-3944.81763,235.4,-256.272,-237.0,HRM2_KT_BS,,
HRM2_neu_ER0033,33,Abschreibungen VV,192214.26641,197200.08474,210224.79200000002,208728.88900000002,HRM2_KT_BS,,
HRM2_ER0330,330,Abschreibungen Sachanlagen VV,187187.33304,190938.86874,204529.152,201930.991,HRM2_KT_BS,,
HRM2_ER0332,332,Abschreibungen Immaterielle Anlagen VV,5026.93337,6261.215999999999,5695.639999999999,6797.897999999999,HRM2_KT_BS,,
HRM2_ER0339,339,Abtragung Bilanzfehlbetrag,0,0,0.0,0.0,HRM2_KT_BS,,
HRM2_neu_ER0035,35,Einlagen in Fonds und Spezialfinanzierungen,0,0,0.0,0.0,HRM2_KT_BS,,
HRM2_ER0350,350,Einlagen in Fonds und Spezialfinanzierungen im FK,0,0,0.0,0.0,HRM2_KT_BS,,
HRM2_ER0351,351,Einlagen in Fonds und Spezialfinanzierungen im EK,0,0,0.0,0.0,HRM2_KT_BS,,
HRM2_ER0036,36,Transferaufwand,2038788.30721,2084290.6193799998,2174060.06,2081290.386,HRM2_KT_BS,,
HRM2_ER3634,davon 3634,Beiträge an öffentliche Unternehmungen,270363.8748,263931.2924,345267.312,264310.696,HRM2_KT_BS,,
HRM2_ER3635,davon 3635,Beiträge an private Unternehmungen,16651.64251,11391,53359.34,12406.804,HRM2_KT_BS,,
HRM2_neu_ER0364,364,Wertberichtigungen Darlehen VV,2505.5,2500,32505.4,3600.0,HRM2_KT_BS,,
HRM2_neu_ER0365,365,Wertberichtigungen Beteiligungen VV,0,0,32801.032,0.0,HRM2_KT_BS,,
HRM2_neu_ER0366,366,Abschreibungen Investitionsbeiträge,21787.4898,23697.58022,21510.64965,20427.345,HRM2_KT_BS,,
HRM2_ER0037,37,Durchlaufende Beiträge,0,0,0.0,0.0,HRM2_KT_BS,,
HRM2_ER3704,davon 3704,Durchlaufende Beiträge an öffentliche Unternehmungen,0,0,0.0,0.0,HRM2_KT_BS,,
HRM2_ER3705,davon 3705,Durchlaufende Beiträge an private Unternehmungen,0,0,0.0,0.0,HRM2_KT_BS,,
HRM2_ER0039,39,Interne Verrechungen,297141.3154,302617.44726,317051.244,322199.451,HRM2_KT_BS,,
HRM2_TOTBA,,Total Betrieblicher Aufwand (ohne SG 39),3994623.93084,4020582.0492599998,4117071.275,4075976.335,HRM2_KT_BS,,
HRM2_neu_ER0040,40,Fiskalertrag,3308409.06874,2697140,2907434.97,2812640.0,HRM2_KT_BS,,
HRM2_neu_ER0400,400,Direkte Steuern natürliche Personen,1890645.28926,1934700,2002775.131,1958800.0,HRM2_KT_BS,,
HRM2_neu_ER0401,401,Direkte Steuern juristische Personen,1079688.19395,585000,637368.671,645000.0,HRM2_KT_BS,,
HRM2_ER0402,402 + 403,Übrige direkte Steuer; Besitz- und Aufwandsteuern,338075.58553000004,177440,267291.168,208840.0,HRM2_KT_BS,,
HRM2_neu_ER4021,4021,Grundsteuern,31219.36217,25000,20018.857,27000.0,HRM2_KT_BS,,
HRM2_neu_ER4022,4022,Vermögensgewinnsteuern,135116.66041,50000,102040.281,65000.0,HRM2_KT_BS,,
HRM2_neu_ER4023,4023,Vermögensverkehrssteuern,83559.30605,30000,57653.917,35000.0,HRM2_KT_BS,,
HRM2_ER0041,41,Regalien und Konzessionen,56856.2757,40479.5,85514.545,59974.5,HRM2_KT_BS,,
HRM2_ER0042,42,Entgelte,360729.0761,368385.75743,352594.764,361874.477,HRM2_KT_BS,,
HRM2_neu_ER0043,43,Verschiedene Erträge,27790.48242,31003.277,28508.994,33493.596,HRM2_KT_BS,,
HRM2_ER0430,430,Verschiedene Erträge,11171.23999,13269.85,9382.403,12389.541,HRM2_KT_BS,,
HRM2_ER0431,431,Aktivierung Eigenleistung,266.2133,0,501.311,455.961,HRM2_KT_BS,,
HRM2_ER0432,432,Bestandesveränderungen,0,0,0.0,0.0,HRM2_KT_BS,,
HRM2_ER0439,439,Übriger Ertrag,16353.02913,17733.427,18625.279,20648.094,HRM2_KT_BS,,
HRM2_neu_ER0045,45,Entnahmen aus Fonds und Spezialfinanzierungen,0,0,0.0,0.0,HRM2_KT_BS,,
HRM2_ER0450,450,Entnahmen aus Fonds und Spezialfinanzierungen im Fremdkapital,0,0,0.0,0.0,HRM2_KT_BS,,
HRM2_ER0451,451,Entnahmen aus Fonds und Spezialfinanzierungen im Eigenkapital,0,0,0.0,0.0,HRM2_KT_BS,,
HRM2_ER0046,46,Transferertrag,626554.14759,676643.70887,752130.214,711319.167,HRM2_KT_BS,,
HRM2_ER0466,davon 466,Auflösung passivierter Investitionsbeiträge,9934.748450000001,8084.70964,11990.591,8390.389,HRM2_KT_BS,,
HRM2_ER0047,47,Durchlaufende Beiträge,0,0,0.0,0.0,HRM2_KT_BS,,
HRM2_ER0049,49,Interne Verrechnungen,297141.3154,302617.44726,317051.244,322199.451,HRM2_KT_BS,,
HRM2_TOTBE,,Total Betrieblicher Ertrag (ohne SG 49),4380339.05055,3813652.2433,4126183.487,3979301.7399999998,HRM2_KT_BS,,
HRM2_ERGBT,,Ergebnis aus betrieblicher Tätigkeit,385715.11970999977,-206929.80595999956,9112.21200000029,-96674.5950000002,HRM2_KT_BS,,
HRM2_neu_ER0034,34,Finanzaufwand,114289.40342,81568.308,238313.819,92666.963,HRM2_KT_BS,,
HRM2_ER0340,340,Zinsaufwand,22469.30974,17537.2,6917.571,10288.4,HRM2_KT_BS,,
HRM2_neu_ER3401,3401,Verzinsung kurzfristige Finanzverbindlichkeiten,20715.35998,14826.4,5439.785,7986.4,HRM2_KT_BS,,
HRM2_neu_ER3406,3406,Verzinsung langfristige Finanzverbindlichkeiten,0,0,0.0,0.0,HRM2_KT_BS,,
HRM2_ER0341,341,Realisierte Kursverluste,510.35165,23.09,388.807,51.5,HRM2_KT_BS,,
HRM2_ER0342,342,Kapitalbeschaffungs- und Verwaltungskosten,2342.21214,2847.40936,2086.017,2603.65,HRM2_KT_BS,,
HRM2_ER0343,343,Liegenschaftenaufwand FV,47114.68923,60870.10864,47222.459,79291.413,HRM2_KT_BS,,
HRM2_ER0344,344,Wertberichtigungen Anlagen FV,41370.33413,0,180660.724,0.0,HRM2_KT_BS,,
HRM2_ER0349,349,Verschiedener Finanzaufwand,482.50653,290.5,1038.242,432.0,HRM2_KT_BS,,
HRM2_neu_ER0044,44,Finanzertrag,474205.50559,304481.649,1161933.157,324078.961,HRM2_KT_BS,,
HRM2_ER0440,440,Zinsertrag,44715.57194,21923.6,41367.221,19551.0,HRM2_KT_BS,,
HRM2_ER0441,441,Realisierte Gewinne FV,18153.53173,4.1,10565.53,4.0,HRM2_KT_BS,,
HRM2_ER0442,442,Beteiligungsertrag FV,368.57779,0,121.249,0.0,HRM2_KT_BS,,
HRM2_neu_ER4420,4420,Dividenden auf Beteiligungen FV,79.93441,0,69.213,0.0,HRM2_KT_BS,,
HRM2_ER0443,443,Liegenschaftenertrag FV,160859.30346,155157.682,179224.313,163837.19,HRM2_KT_BS,,
HRM2_ER0444,444,Wertberichtigungen Anlagen FV,119801.30963,26449.1,804840.768,39335.399,HRM2_KT_BS,,
HRM2_ER0445,445,Finanzertrag aus Darlehen und Beteiligungen VV,5572.1131,4522.866,4659.206,4880.642,HRM2_KT_BS,,
HRM2_ER0446,446,Finanzertrag von öffentlichen Unternehmungen,111915.24,84934.34,106268.34,84190.34,HRM2_KT_BS,,
HRM2_ER0447,447,Liegenschaftenertrag VV,7519.23253,6489.961,7667.569,7380.09,HRM2_KT_BS,,
HRM2_ER0448,448,Erträge von gemieteten Liegenschaften,0,0,0.0,0.0,HRM2_KT_BS,,
HRM2_ER0449,449,übriger Finanzertrag,5300.62541,5000,7218.963,4900.0,HRM2_KT_BS,,
HRM2_ER4490,davon 4490,Aufwertungen Verwaltungsvermögen,89.6,0,1517.417,0.0,HRM2_KT_BS,,
HRM2_ERGFI,,Ergebnis aus Finanzierung,359916.10217,222913.34099999996,923619.3379999999,231411.99800000002,HRM2_KT_BS,,
HRM2_ERGOP,,Operatives Ergebnis,745631.2218799999,15983.535040000395,932731.5500000002,134737.40299999982,HRM2_KT_BS,,
HRM2_neu_ER0038,38,Ausserordentlicher Aufwand,0,0,0.0,0.0,HRM2_KT_BS,,
HRM2_ER0380,380,a.o. Personalaufwand,0,0,0.0,0.0,HRM2_KT_BS,,
HRM2_ER0381,381,a.o. Sach- und Betriebsaufwand,0,0,0.0,0.0,HRM2_KT_BS,,
HRM2_ER0383,383,Zusätzliche Abschreibungen Sachanlagen und immat. Anlagen VV,0,0,0.0,0.0,HRM2_KT_BS,,
HRM2_neu_ER0384,384,a.o. Finanzaufwand ,0,0,0.0,0.0,HRM2_KT_BS,,
HRM2_ER3840,3840,a.o. Finanzaufwand (Geldwirksam),0,0,0.0,0.0,HRM2_KT_BS,,
HRM2_ER3841,3841,a.o. Finanzaufwand (Wertberichtigungen),0,0,0.0,0.0,HRM2_KT_BS,,
HRM2_ER0386,386,a.o.Transferaufwand (Geldwirksam),0,0,0.0,0.0,HRM2_KT_BS,,
HRM2_ER0387,387,"Zusätzlich Abschreibungen Darlehen, Beteiligungen, Invest.-Beiträge VV",0,0,0.0,0.0,HRM2_KT_BS,,
HRM2_ER0389,389,Einlagen in das Eigenkapital,0,0,0.0,0.0,HRM2_KT_BS,,
HRM2_neu_ER0048,48,Ausserordentlicher Ertrag,0,0,0.0,0.0,HRM2_KT_BS,,
HRM2_ER4800,4800 + 4801,a.o. Direkte Steuern natürliche und juristische Personen,0,0,0.0,0.0,HRM2_KT_BS,,
HRM2_ER4803,4802 + 4803,a.o. übrige direkte Steuern; a.o. Besitz- und Aufwandsteuern,0,0,0.0,0.0,HRM2_KT_BS,,
HRM2_ER0481,481,"a.o. Regalien, Konzessionen",0,0,0.0,0.0,HRM2_KT_BS,,
HRM2_ER0482,482,a.o. Entgelte,0,0,0.0,0.0,HRM2_KT_BS,,
HRM2_ER0483,483,a.o. verschiedene Erträge,0,0,0.0,0.0,HRM2_KT_BS,,
HRM2_ER0484,484,a.o. Finanzerträge,0,0,0.0,0.0,HRM2_KT_BS,,
HRM2_ER0485,485,a.o. Entnahmen aus Fonds und Spezialfinanzierungen,0,0,0.0,0.0,HRM2_KT_BS,,
HRM2_ER0486,486,a.o. Transfererträge,0,0,0.0,0.0,HRM2_KT_BS,,
HRM2_ER0487,487,Zusätzliche Auflösung passivierter Investitionsbeiträge,0,0,0.0,0.0,HRM2_KT_BS,,
HRM2_ER0489,489,Entnahmen aus dem Eigenkapital,0,0,0.0,0.0,HRM2_KT_BS,,
HRM2_ER4895,davon 4895,Entnahmen aus Aufwertungsreserven,0,0,0.0,0.0,HRM2_KT_BS,,
HRM2_ERGAO,,Ausserordentliches Ergebnis,0,0,0.0,0.0,HRM2_KT_BS,,
HRM2_ERGER,,Gesamtergebnis Erfolgsrechung,745631.2218799999,15983.535040000395,932731.5500000002,134737.40299999982,HRM2_KT_BS,,
HRM2_ER0003,3,Aufwand,4406054.649660001,4404767.80452,4672436.338,4490842.749000001,HRM2_KT_BS,,
HRM2_ER0004,4,Ertrag,5151685.87154,4420751.33956,5605167.888,4625580.152,HRM2_KT_BS,,
HRM2_HK9010,9010,"Abschluss Spezialfinanzierungen und Fonds im EK, Ertragsüberschuss",0,0,0.0,0.0,HRM2_KT_BS,,
HRM2_HK9011,9011,"Abschluss Spezialfinanzierungen und Fonds im EK, Aufwandüberschuss",0,0,0.0,0.0,HRM2_KT_BS,,
HRM2_IR0050,50,Sachanlagen,251022.90119,348453.78875,266011.049,355145.103,HRM2_KT_BS,,
HRM2_IR0051,51,Investitionen auf Rechnung Dritter,1236.21448,0,173.069,0.0,HRM2_KT_BS,,
HRM2_IR0052,52,Immaterielle Anlagen,10650.61879,1117,17548.089,220.0,HRM2_KT_BS,,
HRM2_IR0054,54,Darlehen,33357.59718,23435.211,16223.38,95710.0,HRM2_KT_BS,,
HRM2_IR0055,55,Beteiligungen und Grundkapitalien,6.5,0,1400.0,1000.0,HRM2_KT_BS,,
HRM2_IR0056,56,Eigene Investitionsbeiträge,14304.7438,0,10363.613,0.0,HRM2_KT_BS,,
HRM2_IR0057,57,Durchlaufende Investitionsbeiträge,0,0,0.0,0.0,HRM2_KT_BS,,
HRM2_neu_IR0058,58,Ausserordentliche Investitionen,0,0,0.0,0.0,HRM2_KT_BS,,
HRM2_IR0580,580,a.o. Investitionen für Sachanlagen,0,0,0.0,0.0,HRM2_KT_BS,,
HRM2_IR0582,582,a.o. Investitionen für immaterielle Anlagen,0,0,0.0,0.0,HRM2_KT_BS,,
HRM2_IR0584,584,a.o. Investitionen für Darlehen,0,0,0.0,0.0,HRM2_KT_BS,,
HRM2_IR0585,585,a.o. Investitionen für Beteiligungen und Grundkapitalien,0,0,0.0,0.0,HRM2_KT_BS,,
HRM2_IR0586,586,a.o. eigene Investitionsbeiträge,0,0,0.0,0.0,HRM2_KT_BS,,
HRM2_IR0589,589,Übrige a.o. Investitionen,0,0,0.0,0.0,HRM2_KT_BS,,
HRM2_IR0005,5,Investitionsausgaben gesamt,310578.57544,373005.99975,311719.2,452075.103,HRM2_KT_BS,,
HRM2_IR0060,60,Übertragung von Sachanlagen in das FV,11766.13536,597.919,1778.263,3470.313,HRM2_KT_BS,,
HRM2_IR0061,61,Rückerstattungen Dritter für Investitionen,1236.21448,0,173.069,0.0,HRM2_KT_BS,,
HRM2_IR0062,62,Abgang immaterielle Anlagen,0,0,0.0,0.0,HRM2_KT_BS,,
HRM2_IR0063,63,Investitionsbeiträge für eigene Rechnung,8697.20908,2005,13006.011,1015.75,HRM2_KT_BS,,
HRM2_IR0064,64,Rückzahlung von Darlehen,11345.8689,17858.32,12509.374,17478.32,HRM2_KT_BS,,
HRM2_IR0065,65,Übertragung von Beteiligungen,0,0,0.0,0.0,HRM2_KT_BS,,
HRM2_IR0066,66,Rückzahlung eigener Investitionsbeiträge,0,0,0.0,0.0,HRM2_KT_BS,,
HRM2_IR0067,67,Durchlaufende Investitionsbeiträge,0,0,0.0,0.0,HRM2_KT_BS,,
HRM2_neu_IR0068,68,Ausserordentliche Investitionseinnahmen,0,0,0.0,0.0,HRM2_KT_BS,,
HRM2_IR0680,680 + 682 + 689,"a.o. Investitionseinnahmen für Sachanlagen, immaterielle Anlagen und übrige Anlagen",0,0,0.0,0.0,HRM2_KT_BS,,
