HRM2-ID,HRM2-Bezeichnung,Rechnung 2010,Budget 2011,Rechnung 2011,Budget 2012,Source,Kanton,Year
67,Durchlaufende Investitionsbeiträge,,,,2424.0,ZG HRM2,ZG,2011
68,a.o Investitionseinnahmen,,,,0.0,ZG HRM2,ZG,2011
6,Investitionseinnahmen gesamt,0.0,0.0,0.0,19617.0,ZG HRM2,ZG,2011
10,Finanzvermögen,,,,,ZG HRM2,ZG,2011
14,Verwaltungsvermögen,,,,,ZG HRM2,ZG,2011
1,Aktiven,0.0,0.0,0.0,0.0,ZG HRM2,ZG,2011
20,Fremdkapital,,,,,ZG HRM2,ZG,2011
29,Eigenkapital,,,,,ZG HRM2,ZG,2011
2,Passiven,0.0,0.0,0.0,0.0,ZG HRM2,ZG,2011
39,Selbstfinanzierung,0.0,0.0,0.0,80048.63839999994,ZG HRM2,ZG,2011
40,Selbstfinanzierungsanteil,0.0,0.0,0.0,0.06545756070312388,ZG HRM2,ZG,2011
31,Bruttoschulden,0.0,0.0,0.0,0.0,ZG HRM2,ZG,2011
32,Bruttoverschuldungsanteil,0.0,0.0,0.0,0.0,ZG HRM2,ZG,2011
33,Nettoschuld I,0.0,0.0,0.0,0.0,ZG HRM2,ZG,2011
34,Nettoschuld II,0.0,0.0,0.0,0.0,ZG HRM2,ZG,2011
36,Nettoverschuldungsquotient,0.0,0.0,0.0,0.0,ZG HRM2,ZG,2011
37,Eigenkapital,0.0,0.0,0.0,0.0,ZG HRM2,ZG,2011
38,Eigenkapitaldeckungsgrad,0.0,0.0,0.0,0.0,ZG HRM2,ZG,2011
42,Kapitaldienstanteil,0.0,0.0,0.0,0.04327648347112383,ZG HRM2,ZG,2011
43,Saldo der Finanzerträge,0.0,0.0,0.0,39640.434,ZG HRM2,ZG,2011
44,Bruttorendite des Finanzvermögens,,,,,ZG HRM2,ZG,2011
45,Zinsbelastungsanteil,0.0,0.0,0.0,-0.009303881353314855,ZG HRM2,ZG,2011
47,Investitionsanteil,0.0,0.0,0.0,0.08440881385389451,ZG HRM2,ZG,2011
30,Personalaufwand,,,,423924.64,SO HRM2,SO,2011
31,Sach- und übriger Betriebsaufwand,,,,174985.48,SO HRM2,SO,2011
33,Abschreibungen Verwaltungsvermögen,,,,52004.9,SO HRM2,SO,2011
35,Einlagen in Fonds und Spezialfinanzierungen,,,,29300.7,SO HRM2,SO,2011
36,Transferaufwand,,,,1173429.3,SO HRM2,SO,2011
37,Durchlaufende Beiträge,,,,77400.0,SO HRM2,SO,2011
39,Interne Verrechungen,,,,0.0,SO HRM2,SO,2011
40,Fiskaleinnahmen,,,,920970.0,SO HRM2,SO,2011
41,Regalien und Konzessionen,,,,9026.0,SO HRM2,SO,2011
42,Entgelte,,,,154268.65,SO HRM2,SO,2011
43,Verschiedene Erträge,,,,3180.1,SO HRM2,SO,2011
45,Entnahmen aus Fonds und Spezialfinanzierungen,,,,9573.5,SO HRM2,SO,2011
46,Transferertrag,,,,604072.4,SO HRM2,SO,2011
47,Durchlaufende Beiträge,,,,77400.0,SO HRM2,SO,2011
49,Interne Verrechnungen,,,,0.0,SO HRM2,SO,2011
34,Finanzaufwand,,,,19446.5,SO HRM2,SO,2011
440,Zinsertrag,,,,9664.0,SO HRM2,SO,2011
441,Realisierte Gewinne FV,,,,4500.0,SO HRM2,SO,2011
442,Beteiligungsertrag FV,,,,0.0,SO HRM2,SO,2011
443,Liegenschaftenertrag FV,,,,3650.0,SO HRM2,SO,2011
444,Wertberichtigungen Anlagen FV,,,,0.0,SO HRM2,SO,2011
445,Finanzertrag aus Darlehen und Beteiligungen VV,,,,13444.0,SO HRM2,SO,2011
446,Finanzertrag von öffentlichen Unternehmungen,,,,460.2,SO HRM2,SO,2011
447,Liegenschaftenertrag VV,,,,26008.0,SO HRM2,SO,2011
448,Erträge von gemieteten Liegenschaften,,,,0.0,SO HRM2,SO,2011
449,übriger Finanzertrag,,,,0.0,SO HRM2,SO,2011
38,Ausserordentlicher Aufwand,,,,-3700.0,SO HRM2,SO,2011
48,Ausserordentlicher Ertrag,,,,0.0,SO HRM2,SO,2011
3,Aufwand,0.0,0.0,0.0,1946791.52,SO HRM2,SO,2011
4,Ertrag,0.0,0.0,0.0,1836216.8499999999,SO HRM2,SO,2011
57,Durchlaufende Investitionsbeiträge,,,,6580.0,SO HRM2,SO,2011
58,a.o Investitionsausgaben,,,,0.0,SO HRM2,SO,2011
5,Investitionsausgaben gesamt,0.0,0.0,0.0,188329.0,SO HRM2,SO,2011
67,Durchlaufende Investitionsbeiträge,,,,6580.0,SO HRM2,SO,2011
68,a.o Investitionseinnahmen,,,,0.0,SO HRM2,SO,2011
6,Investitionseinnahmen gesamt,0.0,0.0,0.0,59707.0,SO HRM2,SO,2011
10,Finanzvermögen,,,,,SO HRM2,SO,2011
14,Verwaltungsvermögen,,,,,SO HRM2,SO,2011
1,Aktiven,0.0,0.0,0.0,0.0,SO HRM2,SO,2011
20,Fremdkapital,,,,,SO HRM2,SO,2011
29,Eigenkapital,,,,,SO HRM2,SO,2011
2,Passiven,0.0,0.0,0.0,0.0,SO HRM2,SO,2011
39,Selbstfinanzierung,0.0,0.0,0.0,-51031.87000000011,SO HRM2,SO,2011
40,Selbstfinanzierungsanteil,0.0,0.0,0.0,-0.03016928914968442,SO HRM2,SO,2011
31,Bruttoschulden,0.0,0.0,0.0,0.0,SO HRM2,SO,2011
32,Bruttoverschuldungsanteil,0.0,0.0,0.0,0.0,SO HRM2,SO,2011
33,Nettoschuld I,0.0,0.0,0.0,0.0,SO HRM2,SO,2011
34,Nettoschuld II,0.0,0.0,0.0,0.0,SO HRM2,SO,2011
36,Nettoverschuldungsquotient,0.0,0.0,0.0,0.0,SO HRM2,SO,2011
37,Eigenkapital,0.0,0.0,0.0,0.0,SO HRM2,SO,2011
38,Eigenkapitaldeckungsgrad,0.0,0.0,0.0,0.0,SO HRM2,SO,2011
42,Kapitaldienstanteil,0.0,0.0,0.0,0.03258666339859457,SO HRM2,SO,2011
43,Saldo der Finanzerträge,0.0,0.0,0.0,38279.7,SO HRM2,SO,2011
44,Bruttorendite des Finanzvermögens,,,,,SO HRM2,SO,2011
45,Zinsbelastungsanteil,0.0,0.0,0.0,0.001842133258891286,SO HRM2,SO,2011
47,Investitionsanteil,0.0,0.0,0.0,0.09209312597316494,SO HRM2,SO,2011
30,Personalaufwand,1021966.892,1019015.016,1047746.1,638694.7,BL HRM2,BL,2011
31,Sach- und übriger Betriebsaufwand,392431.191,386387.6,407193.4,260648.3,BL HRM2,BL,2011
33,Abschreibungen Verwaltungsvermögen,67580.021,77340.591,73237.8,69090.1,BL HRM2,BL,2011
35,Einlagen in Fonds und Spezialfinanzierungen,22789.0,21431.0,24292.4,22110.0,BL HRM2,BL,2011
36,Transferaufwand,1119681.728,1145061.2,1167975.4,1395654.4,BL HRM2,BL,2011
37,Durchlaufende Beiträge,89566.85,81694.975,92134.8,87611.9,BL HRM2,BL,2011
39,Interne Verrechungen,15466.837,16280.379,15672.5,276.0,BL HRM2,BL,2011
40,Fiskaleinnahmen,1476893.01,1468315.0,1514324.7,1504160.0,BL HRM2,BL,2011
41,Regalien und Konzessionen,65047.0,65156.91,65525.3,30569.9,BL HRM2,BL,2011
42,Entgelte,454589.136,471479.171,456341.5,153044.4,BL HRM2,BL,2011
43,Verschiedene Erträge,43787.551,33753.08,44170.7,1727.48,BL HRM2,BL,2011
45,Entnahmen aus Fonds und Spezialfinanzierungen,11632.043,8563.234,18378.0,19908.4,BL HRM2,BL,2011
46,Transferertrag,450135.331,448265.734,455875.1,456279.0,BL HRM2,BL,2011
47,Durchlaufende Beiträge,89566.85,81694.975,92134.8,87611.9,BL HRM2,BL,2011
49,Interne Verrechnungen,15466.837,16051.285,15681.8,276.0,BL HRM2,BL,2011
34,Finanzaufwand,47731.171,26708.443,39206.5,32708.8,BL HRM2,BL,2011
440,Zinsertrag,20831.547,21470.939,22256.9,24170.1,BL HRM2,BL,2011
441,Realisierte Gewinne FV,4232.449,3326.837,11368.5,1000.0,BL HRM2,BL,2011
442,Beteiligungsertrag FV,4.368,3.0,4.4,3.0,BL HRM2,BL,2011
443,Liegenschaftenertrag FV,9413.074,11430.0,9951.1,8960.0,BL HRM2,BL,2011
444,Wertberichtigungen Anlagen FV,70.699,0.0,80.0,0.0,BL HRM2,BL,2011
445,Finanzertrag aus Darlehen und Beteiligungen VV,2737.138,1360.0,1500.7,1595.0,BL HRM2,BL,2011
446,Finanzertrag von öffentlichen Unternehmungen,47854.513,49022.0,48346.7,55120.0,BL HRM2,BL,2011
447,Liegenschaftenertrag VV,13717.632,16100.58,15028.8,18231.0,BL HRM2,BL,2011
448,Erträge von gemieteten Liegenschaften,0.0,0.0,0.0,0.0,BL HRM2,BL,2011
449,übriger Finanzertrag,7.057,7.0,1.8,0.0,BL HRM2,BL,2011
38,Ausserordentlicher Aufwand,22246.551,0.0,4097.4,0.0,BL HRM2,BL,2011
48,Ausserordentlicher Ertrag,64389.82,60000.0,81677.3,127000.0,BL HRM2,BL,2011
3,Aufwand,2799460.241,2773919.204,2871556.2999999993,2506794.1999999997,BL HRM2,BL,2011
4,Ertrag,2770376.0549999992,2755999.7449999996,2852648.0999999996,2489656.1799999997,BL HRM2,BL,2011
57,Durchlaufende Investitionsbeiträge,0.0,0.0,0.0,0.0,BL HRM2,BL,2011
58,a.o Investitionsausgaben,0.0,0.0,0.0,0.0,BL HRM2,BL,2011
5,Investitionsausgaben gesamt,197936.253,468015.0,419458.8,246150.0,BL HRM2,BL,2011
67,Durchlaufende Investitionsbeiträge,0.0,0.0,0.0,0.0,BL HRM2,BL,2011
68,a.o Investitionseinnahmen,0.0,0.0,0.0,0.0,BL HRM2,BL,2011
6,Investitionseinnahmen gesamt,81277.627,93580.0,71886.5,42240.0,BL HRM2,BL,2011
10,Finanzvermögen,1478521.125,,1505607.0,,BL HRM2,BL,2011
14,Verwaltungsvermögen,1197318.984,,1698411.3,,BL HRM2,BL,2011
1,Aktiven,2675840.109,0.0,3204018.3,0.0,BL HRM2,BL,2011
20,Fremdkapital,2498056.155,,2835227.4,,BL HRM2,BL,2011
29,Eigenkapital,177783.955,,368790.8,,BL HRM2,BL,2011
2,Passiven,2675840.11,0.0,3204018.1999999997,0.0,BL HRM2,BL,2011
39,Selbstfinanzierung,25493.92700000004,58690.89800000003,37176.70000000046,-13274.410000000309,BL HRM2,BL,2011
40,Selbstfinanzierungsanteil,0.010236666562284025,0.02359936005578388,0.014658210412724576,-0.0061862843230426874,BL HRM2,BL,2011
31,Bruttoschulden,1876564.212,0.0,2151817.0,0.0,BL HRM2,BL,2011
32,Bruttoverschuldungsanteil,0.7535034567628299,0.0,0.848428891097848,0.0,BL HRM2,BL,2011
33,Nettoschuld I,1019535.0299999998,0.0,1329620.4,0.0,BL HRM2,BL,2011
34,Nettoschuld II,818864.9940000001,0.0,1124569.8,0.0,BL HRM2,BL,2011
36,Nettoverschuldungsquotient,0.6903242300537396,0.0,0.878028602452301,0.0,BL HRM2,BL,2011
37,Eigenkapital,177783.955,0.0,368790.8,0.0,BL HRM2,BL,2011
38,Eigenkapitaldeckungsgrad,0.057778143623058914,0.0,0.13303904014550244,0.0,BL HRM2,BL,2011
42,Kapitaldienstanteil,0.029140344477255675,0.03195380537567786,0.03179931152341305,0.03460954664716496,BL HRM2,BL,2011
43,Saldo der Finanzerträge,51137.306,76011.913,69332.4,76370.3,BL HRM2,BL,2011
44,Bruttorendite des Finanzvermögens,0.023369390139758736,,0.028998868894738135,,BL HRM2,BL,2011
45,Zinsbelastungsanteil,0.0020046999275105093,0.0008554832144439776,0.0029227549015228187,0.0024114299318125135,BL HRM2,BL,2011
47,Investitionsanteil,0.07120656529765376,0.15369005587974582,0.13611808642851483,0.09563471339230219,BL HRM2,BL,2011
30,Personalaufwand,,,,363937.0,TG HRM2,TG,2011
31,Sach- und übriger Betriebsaufwand,,,,139427.0,TG HRM2,TG,2011
33,Abschreibungen Verwaltungsvermögen,,,,74018.0,TG HRM2,TG,2011
35,Einlagen in Fonds und Spezialfinanzierungen,,,,3358.5,TG HRM2,TG,2011
36,Transferaufwand,,,,879566.0,TG HRM2,TG,2011
37,Durchlaufende Beiträge,,,,276686.0,TG HRM2,TG,2011
39,Interne Verrechungen,,,,144400.0,TG HRM2,TG,2011
40,Fiskaleinnahmen,,,,737249.0,TG HRM2,TG,2011
41,Regalien und Konzessionen,,,,13016.0,TG HRM2,TG,2011
42,Entgelte,,,,134436.0,TG HRM2,TG,2011
43,Verschiedene Erträge,,,,3945.0,TG HRM2,TG,2011
45,Entnahmen aus Fonds und Spezialfinanzierungen,,,,26495.0,TG HRM2,TG,2011
46,Transferertrag,,,,432993.0,TG HRM2,TG,2011
47,Durchlaufende Beiträge,,,,276686.0,TG HRM2,TG,2011
49,Interne Verrechnungen,,,,144400.0,TG HRM2,TG,2011
34,Finanzaufwand,,,,14549.6,TG HRM2,TG,2011
440,Zinsertrag,,,,12588.9,TG HRM2,TG,2011
441,Realisierte Gewinne FV,,,,0.0,TG HRM2,TG,2011
442,Beteiligungsertrag FV,,,,36756.6,TG HRM2,TG,2011
443,Liegenschaftenertrag FV,,,,18895.3,TG HRM2,TG,2011
444,Wertberichtigungen Anlagen FV,,,,1200.0,TG HRM2,TG,2011
445,Finanzertrag aus Darlehen und Beteiligungen VV,,,,0.0,TG HRM2,TG,2011
446,Finanzertrag von öffentlichen Unternehmungen,,,,0.0,TG HRM2,TG,2011
447,Liegenschaftenertrag VV,,,,771.0,TG HRM2,TG,2011
448,Erträge von gemieteten Liegenschaften,,,,0.0,TG HRM2,TG,2011
449,übriger Finanzertrag,,,,0.0,TG HRM2,TG,2011
38,Ausserordentlicher Aufwand,,,,0.0,TG HRM2,TG,2011
48,Ausserordentlicher Ertrag,,,,43000.0,TG HRM2,TG,2011
3,Aufwand,0.0,0.0,0.0,1895942.1,TG HRM2,TG,2011
4,Ertrag,0.0,0.0,0.0,1882431.8,TG HRM2,TG,2011
57,Durchlaufende Investitionsbeiträge,,,,3220.0,TG HRM2,TG,2011
58,a.o Investitionsausgaben,,,,,TG HRM2,TG,2011
5,Investitionsausgaben gesamt,0.0,0.0,0.0,166595.0,TG HRM2,TG,2011
67,Durchlaufende Investitionsbeiträge,,,,3220.0,TG HRM2,TG,2011
68,a.o Investitionseinnahmen,,,,22130.0,TG HRM2,TG,2011
6,Investitionseinnahmen gesamt,0.0,0.0,0.0,69464.0,TG HRM2,TG,2011
10,Finanzvermögen,,,,,TG HRM2,TG,2011
14,Verwaltungsvermögen,,,,,TG HRM2,TG,2011
1,Aktiven,0.0,0.0,0.0,0.0,TG HRM2,TG,2011
20,Fremdkapital,,,,,TG HRM2,TG,2011
29,Eigenkapital,,,,,TG HRM2,TG,2011
2,Passiven,0.0,0.0,0.0,0.0,TG HRM2,TG,2011
39,Selbstfinanzierung,0.0,0.0,0.0,17671.700000000004,TG HRM2,TG,2011
40,Selbstfinanzierungsanteil,0.0,0.0,0.0,0.013371049129149491,TG HRM2,TG,2011
31,Bruttoschulden,0.0,0.0,0.0,0.0,TG HRM2,TG,2011
32,Bruttoverschuldungsanteil,0.0,0.0,0.0,0.0,TG HRM2,TG,2011
33,Nettoschuld I,0.0,0.0,0.0,0.0,TG HRM2,TG,2011
34,Nettoschuld II,0.0,0.0,0.0,0.0,TG HRM2,TG,2011
36,Nettoverschuldungsquotient,0.0,0.0,0.0,0.0,TG HRM2,TG,2011
37,Eigenkapital,0.0,0.0,0.0,0.0,TG HRM2,TG,2011
38,Eigenkapitaldeckungsgrad,0.0,0.0,0.0,0.0,TG HRM2,TG,2011
42,Kapitaldienstanteil,0.0,0.0,0.0,0.05457526601439577,TG HRM2,TG,2011
43,Saldo der Finanzerträge,0.0,0.0,0.0,55662.200000000004,TG HRM2,TG,2011
44,Bruttorendite des Finanzvermögens,,,,,TG HRM2,TG,2011
45,Zinsbelastungsanteil,0.0,0.0,0.0,-0.0014294372366432883,TG HRM2,TG,2011
47,Investitionsanteil,0.0,0.0,0.0,0.10467022360699067,TG HRM2,TG,2011
