Referenz-ID,HRM2-ID,HRM2-Bezeichnung,Rechnung 2020,Budget 2021,Anpassung Budget 2021,Budgetplus 2021,Rechnung 2021,Budget 2022,Source,Kanton,Year,Compte,Adaptation Budget**,Compte.1
HRM2_BI1484,1484,Amortissements supplémentaires cumulés sur prêts,0.0,0.0,0.0,0.0,0.0,0.0,HRM2_KT_FR,FR,2021,0.0,0.0,0.0
HRM2_BI1485,1485,Amortissements supplémentaires cumulés sur participations,0.0,0.0,0.0,0.0,0.0,0.0,HRM2_KT_FR,FR,2021,0.0,0.0,0.0
HRM2_BI1486,1486,"Amortissements supplémentaires cumulés, Subventions d'investissements",0.0,0.0,0.0,0.0,0.0,0.0,HRM2_KT_FR,FR,2021,0.0,0.0,0.0
HRM2_BI1489,1489,Amortissements supplémentaires cumulés non attribués ,0.0,0.0,0.0,0.0,0.0,0.0,HRM2_KT_FR,FR,2021,0.0,0.0,0.0
HRM2_BI0001,1,Actif,3249656.0,0.0,0.0,0.0,3386782.0,0.0,HRM2_KT_FR,FR,2021,3249656.0,0.0,3386782.0
HRM2_BI0020,20,Capitaux de tiers,1968257.0,0.0,0.0,0.0,2093589.0,0.0,HRM2_KT_FR,FR,2021,1968257.0,0.0,2093589.0
HRM2_BIKFK,20 kf. FK,Capitaux de tiers à court terme,1307235.0,0.0,0.0,0.0,1382914.0,0.0,HRM2_KT_FR,FR,2021,1307235.0,0.0,1382914.0
HRM2_BI0200,200,Engagements courants,733999.0,0.0,0.0,0.0,775272.0,0.0,HRM2_KT_FR,FR,2021,733999.0,0.0,775272.0
HRM2_BI0201,201,Engagements financiers à court terme,211039.0,0.0,0.0,0.0,236039.0,0.0,HRM2_KT_FR,FR,2021,211039.0,0.0,236039.0
HRM2_BI2016,de cela 2016,Instruments financiers dérivés,0.0,0.0,0.0,0.0,0.0,0.0,HRM2_KT_FR,FR,2021,0.0,0.0,0.0
HRM2_BI0204,204,Passifs de régularisation,362197.0,0.0,0.0,0.0,371603.0,0.0,HRM2_KT_FR,FR,2021,362197.0,0.0,371603.0
HRM2_BI0205,205,Provisions à court terme,0.0,0.0,0.0,0.0,0.0,0.0,HRM2_KT_FR,FR,2021,0.0,0.0,0.0
HRM2_BILFK,20 lf. FK,Capitaux de tiers à long terme,661022.0,0.0,0.0,0.0,710675.0,0.0,HRM2_KT_FR,FR,2021,661022.0,0.0,710675.0
HRM2_BI0206,206,Engagements financiers à long terme,337469.0,0.0,0.0,0.0,338179.0,0.0,HRM2_KT_FR,FR,2021,337469.0,0.0,338179.0
HRM2_BI2066,de cela 2066,Instruments financiers dérivés à long terme,0.0,0.0,0.0,0.0,0.0,0.0,HRM2_KT_FR,FR,2021,0.0,0.0,0.0
HRM2_BI2068,de cela 2068,Subventions d'investissements inscrites au passif,0.0,0.0,0.0,0.0,0.0,0.0,HRM2_KT_FR,FR,2021,0.0,0.0,0.0
HRM2_BI0208,208,Provisions à long terme,264173.0,0.0,0.0,0.0,312380.0,0.0,HRM2_KT_FR,FR,2021,264173.0,0.0,312380.0
HRM2_BI0209,209,Engagements envers les financements spéciaux et des fonds des Capitaux de tiers,59380.0,0.0,0.0,0.0,60116.0,0.0,HRM2_KT_FR,FR,2021,59380.0,0.0,60116.0
HRM2_BI0029,29,Capital propre,1281399.0,0.0,0.0,0.0,1293193.0,0.0,HRM2_KT_FR,FR,2021,1281399.0,0.0,1293193.0
HRM2_BI0299,de cela   299,Excédent du bilan (- Découvert du bilan),0.0,0.0,0.0,0.0,0.0,0.0,HRM2_KT_FR,FR,2021,0.0,0.0,0.0
HRM2_BI0002,2,Passif,3249656.0,0.0,0.0,0.0,3386782.0,0.0,HRM2_KT_FR,FR,2021,3249656.0,0.0,3386782.0
HRM2_KZ18_23,MCH2-Tableau 18.23,Autofinancement,62412.0,-28533.0,0.0,-45480.0,167860.0,73037.0,HRM2_KT_FR,FR,2021,62412.0,0.0,167860.0
HRM2_KZ18_8,MCH2-Tableau 18.8,Taux d'autofinancement,0.017000009805812233,-0.008119926646609455,0.0,-0.012942707177226299,0.04416665241454979,0.020114788998102456,HRM2_KT_FR,FR,2021,0.017000009805812233,0.0,0.04416665241454979
HRM2_KZ18_2_1,MCH2-Tableau 18.2,Degré d'autofinancement incl. emprunts et participations de la compte des investissements,0.6116065303882563,-0.17416649371894571,0.0,-0.2776116123203887,1.682688934109887,0.3934568413340588,HRM2_KT_FR,FR,2021,0.6116065303882563,0.0,1.682688934109887
HRM2_KZ18_2_2,MCH2-Tableau 18.2,Degré d'autofinancement sauf emprunts et participations de la compte des investissements,0.607812393482855,-0.18688717864745374,0.0,-0.2978876698870149,1.6448316071061115,0.42126604181687094,HRM2_KT_FR,FR,2021,0.607812393482855,0.0,1.6448316071061115
HRM2_KZFEI,Invest. net - Autofinancement,Financement incl. emprunts et participations de la compte des investissements,-39634.0,-192359.0,0.0,-209306.0,68103.0,-112592.0,HRM2_KT_FR,FR,2021,-39634.0,0.0,68103.0
HRM2_KZFEO,Invest. net sauf empr. &particip.- Autofinanc.,Financement sauf emprunts et participations de la compte des investissements,-40271.0,-181208.0,0.0,-198155.0,65807.0,-100338.0,HRM2_KT_FR,FR,2021,-40271.0,0.0,65807.0
HRM2_KZ18_10,MCH2-Tableau 18.10,Dettes brutes,1282507.0,0.0,0.0,0.0,1349490.0,0.0,HRM2_KT_FR,FR,2021,1282507.0,0.0,1349490.0
HRM2_KZ18_4,MCH2-Tableau 18.4,Dettes brutes par rapport aux revenus,0.3493339674425243,0.0,0.0,0.0,0.3550724161021732,0.0,HRM2_KT_FR,FR,2021,0.3493339674425243,0.0,0.3550724161021732
HRM2_KZ18_20,MCH2-Tableau 18.20,Dette nette I,-341719.0,0.0,0.0,0.0,-377062.0,0.0,HRM2_KT_FR,FR,2021,-341719.0,0.0,-377062.0
HRM2_KZ18_21,MCH2-Tableau 18.21,Dette nette II,-649154.0,0.0,0.0,0.0,-676155.0,0.0,HRM2_KT_FR,FR,2021,-649154.0,0.0,-676155.0
HRM2_KZ18_7_1,MCH2-Tableau 18.7,Dette nette 1 en francs et par habitant,0.0,0.0,0.0,0.0,0.0,0.0,HRM2_KT_FR,FR,2021,0.0,0.0,0.0
HRM2_KZ18_7_2,MCH2-Tableau 18.7,Dette nette 2 en francs et par habitant,0.0,0.0,0.0,0.0,0.0,0.0,HRM2_KT_FR,FR,2021,0.0,0.0,0.0
HRM2_KZ18_1,MCH2-Tableau 18.1,Taux d'endettement net,-0.23924004727126086,0.0,0.0,0.0,-0.27576880770445955,0.0,HRM2_KT_FR,FR,2021,-0.23924004727126086,0.0,-0.27576880770445955
HRM2_KZSG29,GN 29,capital propre,1281399.0,0.0,0.0,0.0,1293193.0,0.0,HRM2_KT_FR,FR,2021,1281399.0,0.0,1293193.0
HRM2_KZSG299,GN 299  en % de charge courant,Degré de couverture du capital propre,0.0,0.0,0.0,0.0,0.0,0.0,HRM2_KT_FR,FR,2021,0.0,0.0,0.0
HRM2_KZ18_6,MCH2-Tableau 18.6,Part du service de la dette,0.03097873990954683,0.03713316190222508,0.0,0.03713316190222508,0.03166364302525519,0.043823894729014795,HRM2_KT_FR,FR,2021,0.03097873990954683,0.0,0.03166364302525519
HRM2_KZSG44,GN 44 - GN 34,Resultat provenant de financement,97153.0,98359.0,0.0,98359.0,110495.0,100712.0,HRM2_KT_FR,FR,2021,97153.0,0.0,110495.0
HRM2_KZSG10,Revenus PF ein % du GN 10,Rendements bruts du patrimoine financier,0.004535544958042854,0.0,0.0,0.0,0.004347841925063475,0.0,HRM2_KT_FR,FR,2021,0.004535544958042854,0.0,0.004347841925063475
HRM2_KZ18_22,MCH2-Tableau 18.22,Charges d'intérêts nets,-3448.0,-3055.0,0.0,-3055.0,-2964.0,-1883.0,HRM2_KT_FR,FR,2021,-3448.0,0.0,-2964.0
HRM2_KZ18_3,MCH2-Tableau 18.3,Part des charges d'intérêts,-0.0009391789048650992,-0.0008693924895872107,0.0,-0.0008693924895872107,-0.0007798758355577599,-0.0005185884919072104,HRM2_KT_FR,FR,2021,-0.0009391789048650992,0.0,-0.0007798758355577599
HRM2_KZ18_9,MCH2-Tableau 18.9,Investissements bruts,120874.0,183551.0,0.0,183551.0,121888.0,207820.0,HRM2_KT_FR,FR,2021,120874.0,0.0,121888.0
HRM2_KZ18_13,MCH2-Tableau 18.13,Resettes d'investissement,18828.0,19725.0,0.0,19725.0,22131.0,22191.0,HRM2_KT_FR,FR,2021,18828.0,0.0,22131.0
HRM2_KZ18_5,MCH2-Tableau 18.5,Proportion des investissements,0.03489649764737198,0.05231070709270045,0.0,0.052059272654665256,0.03402156325354087,0.057669083466161106,HRM2_KT_FR,FR,2021,0.03489649764737198,0.0,0.03402156325354087
HRM2_KZ18_24,MCH2-Tableau 18.24,Population résident permanente à la fin de l'année,0.0,0.0,0.0,0.0,0.0,0.0,HRM2_KT_FR,FR,2021,0.0,0.0,0.0
HRM2_KZ18_18,MCH2-Tableau 18.18,Revenus courants,3671292.0,3513948.0,0.0,3513948.0,3800605.0,3631010.0,HRM2_KT_FR,FR,2021,3671292.0,0.0,3800605.0
HRM2_KZ18_16,MCH2-Tableau 18.16,Charges courantes,3671790.0,3513667.0,0.0,3530614.0,3755215.0,3630750.0,HRM2_KT_FR,FR,2021,3671790.0,0.0,3755215.0
HRM2_KZGA,,Charges totales,3792664.0,3697218.0,0.0,3714165.0,3877103.0,3838570.0,HRM2_KT_FR,FR,2021,3792664.0,0.0,3877103.0
HRM2_KZ18_14,MCH2-Tableau 18.14,Service de la dette,113732.0,130484.0,0.0,130484.0,120341.0,159125.0,HRM2_KT_FR,FR,2021,113732.0,0.0,120341.0
HRM2_KZ18_17,MCH2-Tableau 18.17,Recettes courantes,3426133.0,3296767.0,0.0,3296767.0,3622330.0,3468876.0,HRM2_KT_FR,FR,2021,3426133.0,0.0,3622330.0
HRM2_KZ18_12,MCH2-Tableau 18.12,Recettes totales,3444961.0,3316492.0,0.0,3316492.0,3644461.0,3491067.0,HRM2_KT_FR,FR,2021,3444961.0,0.0,3644461.0
HRM2_KZ18_15,MCH2-Tableau 18.15,Dépenses courantes,3342912.0,3325310.0,0.0,3342257.0,3460781.0,3395844.0,HRM2_KT_FR,FR,2021,3342912.0,0.0,3460781.0
HRM2_KZ18_11,MCH2-Tableau 18.11,Dépenses totales,3463786.0,3508861.0,0.0,3525808.0,3582669.0,3603664.0,HRM2_KT_FR,FR,2021,3463786.0,0.0,3582669.0
HRM2_KZEFRLZ,,Résultat compte financière courante,83221.0,-28543.0,0.0,-45490.0,161549.0,73032.0,HRM2_KT_FR,FR,2021,83221.0,0.0,161549.0
HRM2_KZEFRG,,Résultat compte financière totales,-18825.0,-192369.0,0.0,-209316.0,61792.0,-112597.0,HRM2_KT_FR,FR,2021,-18825.0,0.0,61792.0
HRM2_ER0030,30,Charges de personnel,2605792.57,2650970.21,24205.0,2675175.21,2643601.91,2637286.94,HRM2_KT_GE,GE,2021,2605792.57,24205.0,2643601.91
HRM2_ER0031,31,Charges de biens et services et autres charges d'exploitation,565127.19,583408.54,34050.23999999999,617458.78,622399.9,579473.01,HRM2_KT_GE,GE,2021,565127.19,34050.23999999999,622399.9
HRM2_ER0314,de cela 314,Gros entretien et entretien courant,70191.8,65364.62,4975.5799999999945,70340.2,71411.25,65364.62,HRM2_KT_GE,GE,2021,70191.8,4975.5799999999945,71411.25
HRM2_ER0318,de cela 3180,Réévaluations sur créances,19460.06,13425.17,1000.0,14425.17,46248.57,11662.88,HRM2_KT_GE,GE,2021,19460.06,1000.0,46248.57
HRM2_neu_ER0033,33,Amortissements du patrimoine administratif,375724.13,363673.72,0.0,363673.72,361472.05,360354.72,HRM2_KT_GE,GE,2021,375724.13,0.0,361472.05
HRM2_ER0330,330,Immobilisations corporelles du PA,340244.89,329246.66,0.0,329246.66,329797.95,329633.03,HRM2_KT_GE,GE,2021,340244.89,0.0,329797.95
HRM2_ER0332,332,Amortissements des immobilisations incorporelles,35479.25,34427.06,0.0,34427.06,31674.1,30721.69,HRM2_KT_GE,GE,2021,35479.25,0.0,31674.1
HRM2_ER0339,339,Remboursement du découvert du bilan,0.0,0.0,0.0,0.0,0.0,0.0,HRM2_KT_GE,GE,2021,0.0,0.0,0.0
HRM2_neu_ER0035,35,Attributions aux fonds et financements spéciaux,0.0,0.0,0.0,0.0,0.0,0.0,HRM2_KT_GE,GE,2021,0.0,0.0,0.0
HRM2_ER0350,350,Attributions aux fonds et financements spéciaux enregistrées sous capitaux de tiers,0.0,0.0,0.0,0.0,0.0,0.0,HRM2_KT_GE,GE,2021,0.0,0.0,0.0
HRM2_ER0351,351,Attributions aux fonds et financements spéciaux enregistrées sous Capital propre,0.0,0.0,0.0,0.0,0.0,0.0,HRM2_KT_GE,GE,2021,0.0,0.0,0.0
HRM2_ER0036,36,Charges de transfert,5562531.27,5431495.71,942291.2000000002,6373786.91,5995519.26,5402855.71,HRM2_KT_GE,GE,2021,5562531.27,942291.2000000002,5995519.26
HRM2_ER3634,de cela 3634,Subventions accordées aux entreprises publiques,1620831.89,1663828.84,75.0,1663903.84,1638472.48,1648973.99,HRM2_KT_GE,GE,2021,1620831.89,75.0,1638472.48
HRM2_ER3635,de cela 3635,Subventions accordées aux entreprises privées,1780.52,12174.93,-830.0,11344.93,5617.88,12620.43,HRM2_KT_GE,GE,2021,1780.52,-830.0,5617.88
HRM2_neu_ER0364,364,"Réévaluations, prêts PA",6103.43,4809.96,0.0,4809.96,4810.19,4909.95,HRM2_KT_GE,GE,2021,6103.43,0.0,4810.19
HRM2_neu_ER0365,365,"Réévaluations, participations PA",311.18,0.0,0.0,0.0,0.0,0.0,HRM2_KT_GE,GE,2021,311.18,0.0,0.0
HRM2_neu_ER0366,366,"Amortissements, subventions d'investissement",132708.48,134145.74,0.0,134145.74,135023.61,136244.89,HRM2_KT_GE,GE,2021,132708.48,0.0,135023.61
HRM2_ER0037,37,Subventions à redistribuer,54822.71,47987.09,0.0,47987.09,77692.89,57739.09,HRM2_KT_GE,GE,2021,54822.71,0.0,77692.89
HRM2_ER3704,de cela 3704,Subventions à redistribuer aux entreprises publiques,165.83,1000.0,0.0,1000.0,10104.68,3500.0,HRM2_KT_GE,GE,2021,165.83,0.0,10104.68
HRM2_ER3705,de ceal 3705,Subventions à redistribuer aux entreprises privées,22157.6,23292.0,0.0,23292.0,30102.21,22744.0,HRM2_KT_GE,GE,2021,22157.6,0.0,30102.21
HRM2_ER0039,39,Imputations internes,17317.33,14905.07,0.0,14905.07,15337.81,15323.04,HRM2_KT_GE,GE,2021,17317.33,0.0,15337.81
HRM2_TOTBA,,charges d'exploitation (sauf GN 39),9163997.870000001,9077535.27,1000546.4400000002,10078081.709999999,9700686.01,9037709.469999999,HRM2_KT_GE,GE,2021,9163997.870000001,1000546.4400000002,9700686.01
HRM2_neu_ER0040,40,Revenus fiscaux,6866963.6,6311333.46,0.0,6311333.46,7088550.65,6867241.32,HRM2_KT_GE,GE,2021,6866963.6,0.0,7088550.65
HRM2_neu_ER0400,400,"Impôts directs, personnes physiques",4561831.07,4355233.46,0.0,4355233.46,4284787.2,4591991.32,HRM2_KT_GE,GE,2021,4561831.07,0.0,4284787.2
HRM2_neu_ER0401,401,"Impôts directs, personnes morales",1349700.76,1146500.0,0.0,1146500.0,1684192.38,1372400.0,HRM2_KT_GE,GE,2021,1349700.76,0.0,1684192.38
HRM2_ER0402,402 + 403,Autres impôts directs; Impôt sur la propriété et sur les charges,955431.78,809600.0,0.0,809600.0,1119571.08,902850.0,HRM2_KT_GE,GE,2021,955431.78,0.0,1119571.08
HRM2_neu_ER4021,4021,Impôts fonciers,252740.62,258400.0,0.0,258400.0,285720.86,271400.0,HRM2_KT_GE,GE,2021,252740.62,0.0,285720.86
HRM2_neu_ER4022,4022,Impôts sur les gains en capital,61613.06,71000.0,0.0,71000.0,194575.83,76000.0,HRM2_KT_GE,GE,2021,61613.06,0.0,194575.83
HRM2_neu_ER4023,4023,Droits de mutation et de timbre,326279.22,192000.0,0.0,192000.0,327765.18,239000.0,HRM2_KT_GE,GE,2021,326279.22,0.0,327765.18
HRM2_ER0041,41,Patentes et concessions,182069.71,144596.62,0.0,144596.62,260453.95,261896.62,HRM2_KT_GE,GE,2021,182069.71,0.0,260453.95
HRM2_ER0042,42,Taxes,390030.95,423407.66,0.0,423407.66,411314.55,423148.02,HRM2_KT_GE,GE,2021,390030.95,0.0,411314.55
HRM2_neu_ER0043,43,Revenus divers,104138.41,145294.88,0.0,145294.88,188327.35,86596.51,HRM2_KT_GE,GE,2021,104138.41,0.0,188327.35
HRM2_ER0430,430,Revenus d'exploitation divers,39957.2,103421.73,0.0,103421.73,48561.2,44265.91,HRM2_KT_GE,GE,2021,39957.2,0.0,48561.2
HRM2_ER0431,431,Activation des prestations propres,20010.16,23079.02,0.0,23079.02,21684.01,23623.24,HRM2_KT_GE,GE,2021,20010.16,0.0,21684.01
HRM2_ER0432,432,Variations de stocks,61.88,40.0,0.0,40.0,83.21,40.0,HRM2_KT_GE,GE,2021,61.88,0.0,83.21
HRM2_ER0439,439,Autres revenus,44109.16,18754.14,0.0,18754.14,117998.93,18667.36,HRM2_KT_GE,GE,2021,44109.16,0.0,117998.93
HRM2_neu_ER0045,45,Prélèvements sur les fonds et financements spéciaux,0.0,0.0,0.0,0.0,0.0,0.0,HRM2_KT_GE,GE,2021,0.0,0.0,0.0
HRM2_ER0450,450,Prélèvements sur les fonds et financements spéciaux enregistrés sous Capitaux de tiers,0.0,0.0,0.0,0.0,0.0,0.0,HRM2_KT_GE,GE,2021,0.0,0.0,0.0
HRM2_ER0451,451,Prélèvements sur les fonds et financements spéciaux enregistrés sous Capital propre,0.0,0.0,0.0,0.0,0.0,0.0,HRM2_KT_GE,GE,2021,0.0,0.0,0.0
HRM2_ER0046,46,Revenus de transferts,1261526.72,1285452.73,0.0,1285452.73,1938067.79,1372173.53,HRM2_KT_GE,GE,2021,1261526.72,0.0,1938067.79
HRM2_ER0466,de cela 466,Dissolution des subventions d'investissements portées au passif,21806.09,22149.67,0.0,22149.67,22156.95,22581.7,HRM2_KT_GE,GE,2021,21806.09,0.0,22156.95
HRM2_ER0047,47,Subventions à redistribuer,54822.71,47987.09,0.0,47987.09,77692.89,57739.09,HRM2_KT_GE,GE,2021,54822.71,0.0,77692.89
HRM2_ER0049,49,Imputations internes,17317.33,14905.07,0.0,14905.07,15337.81,15323.04,HRM2_KT_GE,GE,2021,17317.33,0.0,15337.81
HRM2_TOTBE,,Revenus d'exploitation (sauf GN 49),8859552.100000001,8358072.4399999995,0.0,8358072.4399999995,9964407.18,9068795.09,HRM2_KT_GE,GE,2021,8859552.100000001,0.0,9964407.18
HRM2_ERGBT,,Résultat provenant des aktivités d'exploitation,-304445.76999999955,-719462.8300000001,0.0,-719462.8300000001,263721.1699999999,31085.620000001043,HRM2_KT_GE,GE,2021,-304445.76999999955,0.0,263721.1699999999
HRM2_neu_ER0034,34,Charges financières,260505.31,213415.11,0.0,213415.11,202728.8,195696.41,HRM2_KT_GE,GE,2021,260505.31,0.0,202728.8
HRM2_ER0340,340,Charge d'intérêt,222461.2,211189.81,0.0,211189.81,197600.14,189778.24,HRM2_KT_GE,GE,2021,222461.2,0.0,197600.14
HRM2_neu_ER3401,3401,Intérêts passifs des engagements financiers,147551.63,137506.41,0.0,137506.41,126378.8,120045.0,HRM2_KT_GE,GE,2021,147551.63,0.0,126378.8
HRM2_neu_ER3406,3406,Intérêts passifs des engagements financiers,0.0,0.0,0.0,0.0,0.0,0.0,HRM2_KT_GE,GE,2021,0.0,0.0,0.0
HRM2_ER0341,341,Pertes de change réalisées,19103.56,0.0,0.0,0.0,1029.58,0.0,HRM2_KT_GE,GE,2021,19103.56,0.0,1029.58
HRM2_ER0342,342,Frais d'approvisionnement en capitaux et frais administratifs,1202.25,800.0,0.0,800.0,1497.29,2100.0,HRM2_KT_GE,GE,2021,1202.25,0.0,1497.29
HRM2_ER0343,343,"Charges pour biensfonds, patrimoine financier",0.0,0.0,0.0,0.0,0.0,0.0,HRM2_KT_GE,GE,2021,0.0,0.0,0.0
HRM2_ER0344,344,"Réévaluations, immobilisations PF",13706.4,0.0,0.0,0.0,0.0,0.0,HRM2_KT_GE,GE,2021,13706.4,0.0,0.0
HRM2_ER0349,349,Différentes charges financières,4031.9,1425.3,0.0,1425.3,2601.78,3818.17,HRM2_KT_GE,GE,2021,4031.9,0.0,2601.78
HRM2_neu_ER0044,44,Revenus financiers,185428.17,206230.69,0.0,206230.69,192949.34,191728.33,HRM2_KT_GE,GE,2021,185428.17,0.0,192949.34
HRM2_ER0440,440,Revenus des intérêts,96997.82,112457.61,0.0,112457.61,106380.21,103357.61,HRM2_KT_GE,GE,2021,96997.82,0.0,106380.21
HRM2_ER0441,441,Gains réalisés,4487.08,2360.15,0.0,2360.15,1498.64,2360.15,HRM2_KT_GE,GE,2021,4487.08,0.0,1498.64
HRM2_ER0442,442,Revenus de participations PF,7023.25,7038.46,0.0,7038.46,2991.23,3006.45,HRM2_KT_GE,GE,2021,7023.25,0.0,2991.23
HRM2_neu_ER4420,4420,Dividendes,7023.25,7038.46,0.0,7038.46,2991.23,3006.45,HRM2_KT_GE,GE,2021,7023.25,0.0,2991.23
HRM2_ER0443,443,Produit des immeubles du PF,0.0,0.0,0.0,0.0,0.0,0.0,HRM2_KT_GE,GE,2021,0.0,0.0,0.0
HRM2_ER0444,444,"Réévaluations, immobilistaions PF",0.0,0.0,0.0,0.0,0.0,0.0,HRM2_KT_GE,GE,2021,0.0,0.0,0.0
HRM2_ER0445,445,Revenus financiers de prêts et de participations du PA,329.39,452.18,0.0,452.18,442.35,466.19,HRM2_KT_GE,GE,2021,329.39,0.0,442.35
HRM2_ER0446,446,Revenus financiers d'entrepirse publiques,25175.22,28950.62,0.0,28950.62,32678.43,32768.63,HRM2_KT_GE,GE,2021,25175.22,0.0,32678.43
HRM2_ER0447,447,Produit des immeubles PA,51414.17,54971.67,0.0,54971.67,48958.48,49769.31,HRM2_KT_GE,GE,2021,51414.17,0.0,48958.48
HRM2_ER0448,448,Revenus des immeubles loués,0.0,0.0,0.0,0.0,0.0,0.0,HRM2_KT_GE,GE,2021,0.0,0.0,0.0
HRM2_ER0449,449,autres Revenus financiers,1.25,0.0,0.0,0.0,0.0,0.0,HRM2_KT_GE,GE,2021,1.25,0.0,0.0
HRM2_ER4490,de cela 4490,Réévaluations PA,0.0,0.0,0.0,0.0,0.0,0.0,HRM2_KT_GE,GE,2021,0.0,0.0,0.0
HRM2_ERGFI,,Résultat provenant de financements,-75077.13999999998,-7184.419999999984,0.0,-7184.419999999984,-9779.459999999992,-3968.0800000000163,HRM2_KT_GE,GE,2021,-75077.13999999998,0.0,-9779.459999999992
HRM2_ERGOP,,Résultat opérationnel,-379522.90999999957,-726647.25,0.0,-726647.25,253941.70999999993,27117.540000001027,HRM2_KT_GE,GE,2021,-379522.90999999957,0.0,253941.70999999993
HRM2_neu_ER0038,38,Charges extraordinaires,129606.98,120259.25,0.0,120259.25,204837.33,120235.49,HRM2_KT_GE,GE,2021,129606.98,0.0,204837.33
HRM2_ER0380,380,Charges de personnel e.o.,0.0,0.0,0.0,0.0,0.0,0.0,HRM2_KT_GE,GE,2021,0.0,0.0,0.0
HRM2_ER0381,381,"Charges de biens, services et charges d'exploitation e.o.",0.0,0.0,0.0,0.0,0.0,0.0,HRM2_KT_GE,GE,2021,0.0,0.0,0.0
HRM2_ER0383,383,Amortissements supplémentaires des immobilisations corporelles et incorporelles PA,0.0,0.0,0.0,0.0,0.0,0.0,HRM2_KT_GE,GE,2021,0.0,0.0,0.0
HRM2_neu_ER0384,384,Charges financières extraordinaires,0.0,0.0,0.0,0.0,0.0,0.0,HRM2_KT_GE,GE,2021,0.0,0.0,0.0
HRM2_ER3840,3840,Charges financières extraordinaires (flux de trésorérie),0.0,0.0,0.0,0.0,0.0,0.0,HRM2_KT_GE,GE,2021,0.0,0.0,0.0
HRM2_ER3841,3841,"Charges financières extraordinaires, réévaluations extraordinaires (comptable)",0.0,0.0,0.0,0.0,0.0,0.0,HRM2_KT_GE,GE,2021,0.0,0.0,0.0
HRM2_ER0386,386,Charges de transfert ex-traordinaires (flux de trésorérie),0.0,0.0,0.0,0.0,0.0,0.0,HRM2_KT_GE,GE,2021,0.0,0.0,0.0
HRM2_ER0387,387,"Amortissements supplémentaires des prêts, participations et subventions d’investissements",0.0,0.0,0.0,0.0,0.0,0.0,HRM2_KT_GE,GE,2021,0.0,0.0,0.0
HRM2_ER0389,389,Attributions au capital propre,129606.98,120259.25,0.0,120259.25,204837.33,120235.49,HRM2_KT_GE,GE,2021,129606.98,0.0,204837.33
HRM2_neu_ER0048,48,Revenus extraordinaires,0.0,0.0,0.0,0.0,0.0,0.0,HRM2_KT_GE,GE,2021,0.0,0.0,0.0
HRM2_ER4800,4800 + 4801,"Impôts directs extraordinaires, personnes physiques et morales",0.0,0.0,0.0,0.0,0.0,0.0,HRM2_KT_GE,GE,2021,0.0,0.0,0.0
HRM2_ER4803,4802 + 4803,Autres impôts directs extraordinaires; Impôts extraordinaires sur la propriété et sur les charges,0.0,0.0,0.0,0.0,0.0,0.0,HRM2_KT_GE,GE,2021,0.0,0.0,0.0
HRM2_ER0481,481,"Revenus extraordinaires de patentes, concessions",0.0,0.0,0.0,0.0,0.0,0.0,HRM2_KT_GE,GE,2021,0.0,0.0,0.0
HRM2_ER0482,482,Contributions extraordinaires,0.0,0.0,0.0,0.0,0.0,0.0,HRM2_KT_GE,GE,2021,0.0,0.0,0.0
HRM2_ER0483,483,Revenus divers extraordinaires,0.0,0.0,0.0,0.0,0.0,0.0,HRM2_KT_GE,GE,2021,0.0,0.0,0.0
HRM2_ER0484,484,Revenus financiers extraordinaires,0.0,0.0,0.0,0.0,0.0,0.0,HRM2_KT_GE,GE,2021,0.0,0.0,0.0
HRM2_ER0485,485,Prélèvements extraordinaires sur les fonds et financements spéciaux,0.0,0.0,0.0,0.0,0.0,0.0,HRM2_KT_GE,GE,2021,0.0,0.0,0.0
HRM2_ER0486,486,Parts aux revenus extraordinaires ,0.0,0.0,0.0,0.0,0.0,0.0,HRM2_KT_GE,GE,2021,0.0,0.0,0.0
HRM2_ER0487,487,Dissolution supplémentaire des subventions d’investissements portées au passif,0.0,0.0,0.0,0.0,0.0,0.0,HRM2_KT_GE,GE,2021,0.0,0.0,0.0
HRM2_ER0489,489,Prélèvements sur le capital propre,0.0,0.0,0.0,0.0,0.0,0.0,HRM2_KT_GE,GE,2021,0.0,0.0,0.0
HRM2_ER4895,de cela 4895,Prélèvements sur réserve liée au retraitement,0.0,0.0,0.0,0.0,0.0,0.0,HRM2_KT_GE,GE,2021,0.0,0.0,0.0
HRM2_ERGAO,,Résultat extraordinaire,-129606.98,-120259.25,0.0,-120259.25,-204837.33,-120235.49,HRM2_KT_GE,GE,2021,-129606.98,0.0,-204837.33
HRM2_ERGER,,"Résultat total, compte de résultats",-509129.88999999955,-846906.5,0.0,-846906.5,49104.37999999995,-93117.94999999898,HRM2_KT_GE,GE,2021,-509129.88999999955,0.0,49104.37999999995
HRM2_ER0003,3,Charges,9571427.490000002,9426114.7,1000546.4400000002,10426661.139999999,10123589.950000001,9368964.409999998,HRM2_KT_GE,GE,2021,9571427.490000002,1000546.4400000002,10123589.950000001
HRM2_ER0004,4,Revenus,9062297.600000001,8579208.2,0.0,8579208.2,10172694.33,9275846.459999999,HRM2_KT_GE,GE,2021,9062297.600000001,0.0,10172694.33
HRM2_HK9010,9010,"Clôture des financements spéciaux et fonds sous capital propre, excédent de revenus",0.0,0.0,0.0,0.0,71661.08803,0.0,HRM2_KT_GE,GE,2021,0.0,0.0,71661.08803
