Region,Acc-ID,Year,Realized,Budget y,Budget y+1,Slack
BE,58,2004,-103098.21144676208,-225533.83492851257,-138481.3343410492,-122435.62348175049
BE,60,2004,-6137.108691766858,3384.7663354873657,167.2224358804524,9521.875027254224
BE,61,2004,-39755.355288505554,-4359.4506678283215,-17486.195874154568,35395.90462067723
BE,62,2004,109082.13810372353,36334.09203004837,41035.37662887573,-72748.04607367516
BE,63,2004,-53253.738461494446,-51483.96607351303,-46374.1530919075,1769.7723879814148
BE,64,2004,243390.67438173294,149698.3211826086,189765.52110624313,-93692.35319912434
BE,65,2004,182706.77770018578,-789.9673051834106,-42610.55639076233,-183496.7450053692
BE,66,2004,176011.20949280262,-17760.263357162476,122330.68089389801,-193771.4728499651
BE,67,2004,159788.80522334576,103320.53841483593,137210.63219702244,-56468.26680850983
BE,10,2005,-17339580.200561523,-40186431.92651367,-3828736.2284622192,-22846851.72595215
BE,14,2005,-81376370.3215332,15497728.78831482,8047481.1083984375,96874099.10984802
BE,20,2005,-32733047.573364258,-44769939.685913086,2682399.950363159,-12036892.112548828
BE,29,2005,-65982901.64501953,20081225.015563965,1536339.7189178467,86064126.6605835
BE,30,2005,5203726.617431641,5003561.662200928,4924985.567642212,-200164.9552307129
BE,31,2005,681995.3840677738,1304248.4160957336,1231463.6554870605,622253.0320279598
BE,33,2005,1867738.9018058777,2919695.202972412,1173794.7009277344,1051956.3011665344
BE,34,2005,-860112.0629425049,-820005.7897186279,-789990.7612915039,40106.27322387695
BE,35,2005,-879689.1507263184,-849881.7018127441,-835377.9185638428,29807.44891357422
BE,36,2005,173360.98553466797,2153734.3288879395,-294707.6119232178,1980373.3433532715
BE,37,2005,865066.5523071289,261996.73190307617,996880.3746566772,-603069.8204040527
BE,38,2005,1455095.8017082214,-2201452.802307129,-204166.0004081726,-3656548.6040153503
BE,39,2005,-119866.32137584686,214889.87487983704,207693.6065979004,334756.1962556839
BE,40,2005,-44543343.657836914,-79404610.11938477,96008360.10913086,-34861266.46154785
BE,41,2005,1451879.6956100464,889103.1271648407,1420779.4868392944,-562776.5684452057
BE,42,2005,139694.86349487305,544699.6662597656,23554.74524307251,405004.8027648926
BE,43,2005,-47611.756019592285,38598.07500457764,-17629.099292755127,86209.83102416992
BE,44,2005,-464196.89305114746,-530290.2579040527,-404956.77227783203,-66093.36485290527
BE,45,2005,-200987.41985321045,-216676.47541809082,-30558.868782043457,-15689.055564880371
BE,46,2005,-522751.59129333496,863997.4312133789,-818602.6860275269,1386749.0225067139
BE,47,2005,799826.3063735962,399952.3581466675,889729.0241241455,-399873.9482269287
BE,48,2005,5690820.306610107,7425217.208892822,1114310.0011863708,1734396.9022827148
BE,49,2005,-119872.42327308655,212676.08088111877,201632.90463018417,332548.5041542053
BE,50,2005,1354917.195898056,858860.018157959,846531.7834100723,-496057.17774009705
BE,52,2005,-590889.5111370087,565065.5305633545,-159296.65142822266,1155955.0417003632
BE,54,2005,84356.20310354233,51018.81584906578,48302.93446969986,-33337.38725447655
BE,56,2005,154217.39933991432,74430.10258072615,74628.14103484154,-79787.29675918818
BE,57,2005,249586.0363533497,124745.67790555954,220851.31829962134,-124840.35844779015
BE,58,2005,-51457.39038467407,-153788.9710521698,-81514.9613494873,-102331.58066749573
BE,60,2005,-5020.5005873292685,2789.154079094529,125.63115014880896,7809.654666423798
BE,61,2005,-32390.636082410812,-4095.838073462248,-14753.649436712265,28294.798008948565
BE,62,2005,107699.9242939949,46648.491050720215,50609.624135017395,-61051.43324327469
BE,63,2005,-28258.73222541809,-30114.820085525513,-25380.00722885132,-1856.0878601074219
BE,64,2005,216244.26449346542,139030.22011077404,170809.81031417847,-77214.04438269138
BE,65,2005,168388.9010964632,16739.575530052185,-16325.184986114502,-151649.32556641102
BE,66,2005,162486.1061874628,3789.6376342773438,116903.83929002285,-158696.46855318546
BE,67,2005,148562.45204484463,101171.10117506981,128297.71517920494,-47391.35086977482
BE,10,2006,-14491670.136169434,-34454601.71569824,-3104237.5366744995,-19962931.57952881
BE,14,2006,-68977258.24682617,14750990.164413452,8385341.101501465,83728248.41123962
BE,20,2006,-26688444.614135742,-37367290.388671875,3467339.6312408447,-10678845.774536133
BE,29,2006,-56780482.653808594,17663668.88848877,1813759.4771575928,74444151.54229736
BE,30,2006,4857896.890113831,4689411.950332642,4598584.859466553,-168484.93978118896
BE,31,2006,694229.4534597397,1216408.0316581726,1154783.8308792114,522178.5781984329
BE,33,2006,1670937.1015701294,2601448.2025909424,1066420.7008037567,930511.101020813
BE,34,2006,-517625.55752563477,-486367.66104125977,-452877.1169128418,31257.896484375
BE,35,2006,-544670.7913513184,-526485.8796386719,-505121.73614501953,18184.911712646484
BE,36,2006,84746.3150024414,1658905.753479004,-277001.8932495117,1574159.4384765625
BE,37,2006,994827.0181427002,507075.56188201904,1112579.0237045288,-487751.45626068115
BE,38,2006,1274115.3014907837,-1920296.5019760132,-170781.50035762787,-3194411.803466797
BE,39,2006,-83519.92416858673,196081.66616249084,190679.2630558014,279601.5903310776
BE,40,2006,-38116609.75,-68352865.10473633,84377680.09448242,-30236255.354736328
BE,41,2006,1261491.2110977173,814894.9778957367,1228817.8161239624,-446596.2332019806
BE,42,2006,148461.0684747696,468645.143573761,41134.92241859436,320184.0750989914
BE,43,2006,78844.46020507812,140137.06610488892,92019.86791610718,61292.60589981079
BE,44,2006,-139812.71853637695,-190043.68984985352,-80193.11878967285,-50230.97131347656
BE,45,2006,-20605.46266937256,-22225.985626220703,131423.28401184082,-1620.5229568481445
BE,46,2006,-413597.6608505249,691316.0813751221,-632516.7474212646,1104913.742225647
BE,47,2006,860270.3520698547,540768.6510543823,944022.087387085,-319501.7010154724
BE,48,2006,4978985.705734253,6522261.507766724,992067.1010322571,1543275.8020324707
BE,49,2006,-83525.04689025879,194205.97516822815,185644.96244192123,277731.02205848694
BE,50,2006,1253097.677192688,844819.8203544617,824134.669383049,-408277.8568382263
BE,52,2006,-505676.6921520233,476989.59172821045,-142549.8363097906,982666.2838802338
BE,54,2006,69397.81666851044,43813.482694387436,41266.20695614815,-25584.333974123
BE,56,2006,147531.2829465866,80720.83843457699,82069.8909676075,-66810.44451200962
BE,57,2006,229663.37277460098,129380.37741613388,206400.91041517258,-100282.9953584671
BE,58,2006,-6477.05030632019,-90167.49558830261,-31517.37829017639,-83690.44528198242
BE,60,2006,-3947.5226973444223,2252.4210790097713,93.598394356668,6199.943776354194
BE,61,2006,-25626.396522521973,-3759.568620175123,-12182.827955305576,21866.82790234685
BE,62,2006,105629.31141591072,55373.701778411865,58522.03807592392,-50255.609637498856
BE,63,2006,-5679.662351608276,-10521.792167663574,-6246.434220314026,-4842.129816055298
BE,64,2006,190943.38302516937,128738.09595680237,153006.20763874054,-62205.287068367004
BE,65,2006,154475.5922101736,31941.535837173462,6525.561159133911,-122534.05637300014
BE,66,2006,149326.58003127575,22486.669304847717,111206.15217924118,-126839.91072642803
BE,67,2006,137638.70933890343,98612.85778284073,119560.36588680744,-39025.8515560627
BE,10,2007,-11831008.659790039,-29108201.803222656,-2396437.14717865,-17277193.143432617
BE,14,2007,-57500640.19091797,14038015.128082275,8670119.821212769,71538655.31900024
BE,20,2007,-21078503.25439453,-30479126.52392578,4230877.99092865,-9400623.26953125
BE,29,2007,-48253144.65600586,15408931.36907959,2042800.9237365723,63662076.02508545
BE,30,2007,4540484.025978088,4401365.601463318,4301513.144462585,-139118.4245147705
BE,31,2007,707274.8781273365,1137975.620929718,1086904.8260383606,430700.7428023815
BE,33,2007,1487174.8013458252,2303720.4022369385,965969.2006874084,816545.6008911133
BE,34,2007,-214119.44508361816,-190828.48568725586,-154698.89010620117,23290.959396362305
BE,35,2007,-247013.37704467773,-239554.2116394043,-212390.36044311523,7459.1654052734375
BE,36,2007,70248.02383422852,1275250.6684265137,-196340.97338867188,1205002.6445922852
BE,37,2007,1103358.3352279663,720243.5485610962,1207787.7350082397,-383114.7866668701
BE,38,2007,1105270.101284027,-1658094.6016845703,-140007.30031108856,-2763364.7029685974
BE,39,2007,-49693.37699127197,179501.33421897888,175795.96366119385,229194.71121025085
BE,40,2007,-32129391.54284668,-58068715.09082031,73544750.08105469,-25939323.547973633
BE,41,2007,1087938.239578247,744532.3399543762,1053831.1202850342,-343405.89962387085
BE,42,2007,160650.6649723053,403921.8138885498,61437.211864471436,243271.1489162445
BE,43,2007,188125.29120635986,227192.75034713745,186566.92406082153,39067.45914077759
BE,44,2007,146410.9245147705,109871.98114013672,205688.37982177734,-36538.94337463379
BE,45,2007,137487.5401763916,147823.96704864502,271870.001914978,10336.426872253418
BE,46,2007,-275099.1926345825,573889.1676635742,-426464.7706222534,848988.3602981567
BE,47,2007,910019.361366272,663207.8339309692,987588.6483268738,-246811.52743530273
BE,48,2007,4314657.904922485,5678958.406707764,877972.5008926392,1364300.5017852783
BE,49,2007,-49697.602811813354,177939.9786157608,171700.45862150192,227637.58142757416
BE,50,2007,1155764.0102119446,827777.4163703918,799757.8111214638,-327986.59384155273
BE,52,2007,-426638.18367385864,396459.5637435913,-126230.62190592289,823097.74741745
BE,54,2007,56208.43210315704,37391.622084379196,35050.45276141167,-18816.810018777847
BE,56,2007,141437.36291718483,86783.38822335005,88995.38230109215,-54653.97469383478
BE,57,2007,210347.0188577175,132332.83955860138,192040.69008406997,-78014.17929911613
BE,58,2007,31842.808786392212,-34669.408529281616,11511.414838790894,-66512.21731567383
BE,60,2007,-2918.1750217974186,1774.5673351883888,71.1241685114801,4692.742356985807
BE,61,2007,-19462.636610031128,-3350.6423078775406,-9773.731429874897,16111.994302153587
BE,62,2007,102870.29946804047,62509.724214076996,64772.61845159531,-40360.57525396347
BE,63,2007,14483.471161842346,7295.117680072784,11026.565933227539,-7188.353481769562
BE,64,2007,167488.02997732162,118821.94872057438,136354.71307945251,-48666.081256747246
BE,65,2007,140966.85104060173,44815.91361904144,25941.682042121887,-96150.93742156029
BE,66,2007,136532.63102424145,38330.83165168762,105237.61956131458,-98201.79937255383
BE,67,2007,127017.57710528374,95645.80823802948,110998.58431994915,-31371.768867254257
BE,10,2008,-9357595.771484375,-24147232.189208984,-1705335.0599746704,-14789636.41772461
BE,14,2008,-46946516.154052734,13358803.679351807,8901817.267501831,60305319.83340454
BE,20,2008,-15903223.494384766,-24105448.091918945,4973015.029418945,-8202224.59753418
BE,29,2008,-40400887.650390625,13317012.456970215,2223464.058670044,53717900.10736084
BE,30,2008,4251488.025062561,4139422.6155929565,4033770.4226608276,-112065.40946960449
BE,31,2008,721131.6580708027,1068951.1838989258,1027826.6409454346,347819.5258281231
BE,33,2008,1316452.0011482239,2026511.801902771,872440.2005844116,710059.8007545471
BE,34,2008,50406.27436828613,66611.73629760742,104543.91915893555,16205.461929321289
BE,35,2008,13283.092163085938,10913.302276611328,42816.20854187012,-2369.7898864746094
BE,36,2008,129866.11209106445,1002769.0738830566,-52724.85241699219,872902.9617919922
BE,37,2008,1190660.5035324097,901500.6919555664,1282506.5085983276,-289159.81157684326
BE,38,2008,948560.2010879517,-1414847.1014022827,-111843.40026569366,-2363407.3024902344
BE,39,2008,-18386.67984199524,165148.87905216217,163043.70841312408,183535.5588941574
BE,40,2008,-26581689.036132812,-48552160.07788086,63509570.068603516,-21970471.041748047
BE,41,2008,931220.7810440063,678015.2133388519,895819.3993148804,-253205.56770515442
BE,42,2008,176263.6529893875,350529.6772041321,84461.61358165741,174266.02421474457
BE,43,2008,280230.73697662354,299765.12772750854,266012.06913757324,19534.39075088501
BE,44,2008,394474.0361022949,369456.75509643555,452687.72354125977,-25017.281005859375
BE,45,2008,273291.58866882324,293473.3825683594,390781.28491973877,20181.793899536133
BE,46,2008,-107256.1866607666,511716.69006347656,-200446.75563049316,618972.8767242432
BE,47,2008,949073.3342704773,767269.9068069458,1020428.7069511414,-181803.4274635315
BE,48,2008,3697836.9041900635,4895307.90574646,772026.2007598877,1197471.0015563965
BE,49,2008,-18390.091035842896,163878.0912284851,159799.3931684494,182268.182264328
BE,50,2008,1062916.194952011,807732.8062105179,773401.2086248398,-255183.38874149323
BE,52,2008,-353773.9857082367,323475.4466018677,-110339.00821661949,677249.4323101044
BE,54,2008,44788.04941082001,31753.234018802643,29655.67188501358,-13034.815392017365
BE,56,2008,135935.63925290108,92617.75194728374,95404.61503505707,-43317.88730561733
BE,57,2008,191636.97460222244,133603.0643324852,177770.65730637312,-58033.910269737244
BE,58,2008,63502.18689727783,12705.290121078491,47571.41803741455,-50796.89677619934
BE,60,2008,-1932.4575607180595,1355.5928476899862,58.2084725946188,3288.0504084080458
BE,61,2008,-13899.356344223022,-2869.0591366887093,-7526.359860479832,11030.297207534313
BE,62,2008,99422.88845133781,68056.55835723877,69361.36526298523,-31366.330094099045
BE,63,2008,32230.66831302643,23335.9094581604,26438.99323272705,-8894.758854866028
BE,64,2008,145878.20535182953,109281.77840232849,120855.32663679123,-36596.42694950104
BE,65,2008,127862.67758822441,55362.7088766098,41923.17766666412,-72499.96871161461
BE,66,2008,124104.25916624069,51322.12467670441,98998.24143648148,-72782.13448953629
BE,67,2008,116699.05534410477,92269.95254087448,102612.37047857046,-24429.102803230286
BE,10,2009,-7071431.471069336,-19571692.873657227,-1030931.2750473022,-12500261.40258789
BE,14,2009,-37314886.13647461,12713355.818191528,9080433.44039917,50028241.95466614
BE,20,2009,-11162605.334350586,-18246255.092407227,5693750.74672699,-7083649.758056641
BE,29,2009,-33223711.638183594,11387912.152404785,2355748.8819885254,44611623.79058838
BE,30,2009,3990908.8873291016,3903582.992729187,3795356.694038391,-87325.89459991455
BE,31,2009,735799.7932901382,1009334.7205810547,977549.2756080627,273534.92729091644
BE,33,2009,1158768.7009620667,1769822.4016036987,785833.7004871368,611053.7006416321
BE,34,2009,275951.6008758545,285953.0048980713,324851.310836792,10001.404022216797
BE,35,2009,236218.61627197266,224916.66201782227,260497.97080993652,-11301.95425415039
BE,36,2009,263600.57986450195,841460.9696960449,153846.46975708008,577860.389831543
BE,37,2009,1256733.523071289,1050846.9920425415,1336735.3444519043,-205886.53102874756
BE,38,2009,803985.6009140015,-1190554.001159668,-86289.80022621155,-1994539.6020736694
BE,39,2009,10400.16727733612,153024.3006620407,152422.49731063843,142624.1333847046
BE,40,2009,-21473502.23010254,-39803200.06616211,54272140.057128906,-18329697.83605957
BE,41,2009,791338.8354988098,615343.5980548859,754782.6532363892,-175995.23744392395
BE,42,2009,195300.03252506256,308468.7335319519,110208.12756729126,113168.70100688934
BE,43,2009,355160.79750823975,357854.198261261,330355.3031539917,2693.4007530212402
BE,44,2009,604376.6161956787,588710.6320495605,660804.9123840332,-15665.984146118164
BE,45,2009,386806.68280029297,414722.26094818115,488157.13303375244,27915.578147888184
BE,46,2009,89931.35708618164,504798.64862060547,45537.29755401611,414867.2915344238
BE,47,2009,977432.2707901001,852954.869682312,1042542.2632522583,-124477.40110778809
BE,48,2009,3128522.7035064697,4171310.0048217773,674228.2006397247,1042787.3013153076
BE,49,2009,10397.488436698914,152020.31300354004,149941.7660832405,141622.82456684113
BE,50,2009,974554.2314128876,784685.9898710251,745064.861893177,-189868.2415418625
BE,52,2009,-287084.0982456207,258037.24031066895,-94874.99524199963,545121.3385562897
BE,54,2009,35136.66858911514,26898.318497896194,25081.864327669144,-8238.350091218948
BE,56,2009,131026.11195325851,98223.92960625887,101297.58916985989,-32802.182346999645
BE,57,2009,173533.2400074005,133191.051738739,163590.81208196282,-40342.1882686615
BE,58,2009,88501.08402633667,51956.60036087036,76662.63130378723,-36544.48366546631
BE,60,2009,-990.3703140467405,995.4976164400578,54.85130661725998,1985.8679304867983
BE,61,2009,-8936.55572462082,-2314.8191065192223,-5440.713247060776,6621.736618101597
BE,62,2009,95287.07836580276,72014.20420742035,72288.27851009369,-23272.874158382416
BE,63,2009,47561.92910194397,37600.5831656456,39990.84767770767,-9961.34593629837
BE,64,2009,126113.9091463089,100117.5850019455,106508.04831123352,-25996.324144363403
BE,65,2009,115163.07185292244,63581.92160606384,54470.048027038574,-51581.1502468586
BE,66,2009,112041.46445739269,61460.54837989807,92488.01780450344,-50580.91607749462
BE,67,2009,106683.14405548573,88485.29069125652,94401.72436261177,-18197.853364229202
BE,10,2010,-4972515.758666992,-15381583.856445312,-373225.792427063,-10409068.09777832
BE,14,2010,-28605750.13720703,12101671.544647217,9205968.339889526,40707421.68185425
BE,20,2010,-6856648.773925781,-12901547.525634766,6393085.142829895,-6044898.751708984
BE,29,2010,-26721616.618408203,9621630.455444336,2439655.3936462402,36343247.07385254
BE,30,2010,3758746.612815857,3693846.7328720093,3586271.958580017,-64899.879943847656
BE,31,2010,751279.2837853432,959126.2309684753,936072.7300262451,207846.94718313217
BE,33,2010,1014124.9007911682,1533652.201324463,706149.7003993988,519527.3005332947
BE,34,2010,462516.53440856934,467195.3201751709,506223.28494262695,4678.7857666015625
BE,35,2010,421793.1953125,402455.8676300049,440654.9263763428,-19337.327682495117
BE,36,2010,471451.4270019531,791326.3560180664,423372.9930419922,319874.9290161133
BE,37,2010,1301577.3938598633,1168282.4488220215,1370474.2425613403,-133294.9450378418
BE,38,2010,671546.3007507324,-985215.3009262085,-63346.50018978119,-1656761.601676941
BE,39,2010,36667.164368629456,143127.5990447998,143932.33035755157,106460.43467617035
BE,40,2010,-16804831.12438965,-31821835.05517578,45832460.04711914,-15017003.930786133
BE,41,2010,668292.4029350281,556517.494099617,630720.8820266724,-111774.90883541107
BE,42,2010,217759.80357837677,277738.9828605652,138676.75382328033,59979.179282188416
BE,43,2010,412915.4728088379,401459.9619293213,379596.6260948181,-11455.510879516602
BE,44,2010,776118.6648406982,767633.6119537354,830039.9463043213,-8485.05288696289
BE,45,2010,478032.82260894775,511570.60220336914,563997.546257019,33537.77959442139
BE,46,2010,316463.4385986328,553135.043258667,311487.3889389038,236671.60466003418
BE,47,2010,995096.1709098816,920262.7225265503,1053929.3172302246,-74833.4483833313
BE,48,2010,2606715.302871704,3506964.7040100098,584578.5005302429,900249.4011383057
BE,49,2010,36665.1356048584,142366.64393901825,142127.57736587524,105701.50833415985
BE,50,2010,890678.1195983887,758636.9673538208,714748.7709264755,-132041.15224456787
BE,52,2010,-226568.52128982544,200144.94486236572,-79838.58298194408,426713.46615219116
BE,54,2010,27254.289637565613,22826.87552165985,21329.030088424683,-4427.414115905762
BE,56,2010,126708.78101754189,103601.92120015621,106674.30470514297,-23106.859817385674
BE,57,2010,156035.81507444382,131096.80177545547,149501.1544109583,-24939.013298988342
BE,58,2010,106839.50017356873,83084.52219390869,98785.05464172363,-23754.977979660034
BE,60,2010,-91.9132818132639,694.2816414833069,61.05267057940364,786.1949232965708
BE,61,2010,-4574.234752178192,-1687.9222174882889,-3516.791589677334,2886.3125346899033
BE,62,2010,90462.86921024323,74382.66176509857,73553.35819101334,-16080.207445144653
BE,63,2010,60477.253529548645,50089.13880491257,51682.129267692566,-10388.114724636078
BE,64,2010,108195.14136123657,91329.3685195446,93312.87810230255,-16865.77284169197
BE,65,2010,102868.0338344574,69473.55181026459,63582.29312992096,-33394.48202419281
BE,66,2010,100344.24689781666,68746.10276031494,85706.9486657381,-31598.144137501717
BE,67,2010,96969.8432391882,84291.8226891756,86366.64597219229,-12678.020550012589
BE,10,2011,-3060848.6342773438,-11576905.137695312,267781.38792419434,-8516056.503417969
BE,14,2011,-20819108.156982422,11523750.858642578,9278421.9659729,32342859.015625
BE,20,2011,-2985353.8134765625,-8071325.391357422,7071018.2177352905,-5085971.577880859
BE,29,2011,-20894602.592041016,8018167.365844727,2475183.593688965,28912769.957885742
BE,30,2011,3500946.113,3438918.95801,3508335.574,-62027.15498999972
BE,31,2011,793965.6543200001,886515.30519,907227.28066,92549.6508699999
BE,33,2011,882520.6006355286,1318001.2010726929,633388.2003192902,435480.6004371643
BE,34,2011,115805.43957,145356.0,136941.25,29550.560429999998
BE,34,2011,1204005.345845,1159140.482515,1293374.056,-44864.86332999985
BE,35,2011,1204005.345845,1159140.482515,1293374.056,-44864.86332999985
BE,35,2011,45443.89734999999,1832.288,1840.319,-43611.60934999999
BE,36,2011,1204005.345845,1159140.482515,1293374.056,-44864.86332999985
BE,37,2011,1204005.345845,1159140.482515,1293374.056,-44864.86332999985
BE,38,2011,551242.3006095886,-798831.0007324219,-43013.50015449524,-1350073.3013420105
BE,39,2011,44618.49145,121262.506,144701.935,76644.01454999999
BE,40,2011,-12575675.719604492,-24608065.045410156,38190530.037597656,-12032389.325805664
BE,41,2011,465845.978915,448248.77247,436098.224875,-17597.20644499996
BE,42,2011,375486.69531,358442.853,234150.877,-17043.842309999978
BE,43,2011,465845.978915,448248.77247,436098.224875,-17597.20644499996
BE,44,2011,934977.13378,904585.7860175,986944.569975,-30391.347762500052
BE,45,2011,934977.13378,904585.7860175,986944.569975,-30391.347762500052
BE,45,2011,147805.41683,257726.8256,264892.19,109921.40877000001
BE,46,2011,934977.13378,904585.7860175,986944.569975,-30391.347762500052
BE,47,2011,934977.13378,904585.7860175,986944.569975,-30391.347762500052
BE,48,2011,2132414.702316284,2902272.0032806396,503077.1004295349,769857.3009643555
BE,49,2011,44615.9116,121816.83495,143949.6095,77200.92335
BE,50,2011,684305.9707599999,761165.48362,664794.247,76859.51286000002
BE,52,2011,-172227.25484275818,149798.5602645874,-65229.771436572075,322025.8151073456
BE,54,2011,20044.19005,17500.0,19125.0,-2544.190050000001
BE,56,2011,121226.58059,114275.16666666666,112780.42316666666,-6951.413923333341
BE,57,2011,121226.58059,114275.16666666666,112780.42316666666,-6951.413923333341
BE,58,2011,121226.58059,114275.16666666666,112780.42316666666,-6951.413923333341
BE,60,2011,1713.2968500000002,495.0,50.0,-1218.2968500000002
BE,61,2011,1713.2968500000002,495.0,50.0,-1218.2968500000002
BE,62,2011,80433.49571666667,76944.70840833333,71595.46666666666,-3488.7873083333398
BE,63,2011,80433.49571666667,76944.70840833333,71595.46666666666,-3488.7873083333398
BE,64,2011,80433.49571666667,76944.70840833333,71595.46666666666,-3488.7873083333398
BE,65,2011,80433.49571666667,76944.70840833333,71595.46666666666,-3488.7873083333398
BE,66,2011,80433.49571666667,76944.70840833333,71595.46666666666,-3488.7873083333398
BE,67,2011,80433.49571666667,76944.70840833333,71595.46666666666,-3488.7873083333398
BE,10,2012,-1336430.0978393555,-8157656.717285156,892090.2659835815,-6821226.619445801
BE,14,2012,-13954960.195800781,10979593.760269165,9297794.318649292,24934553.956069946
BE,20,2012,451279.54748535156,-3755588.6896972656,7727549.971443176,-4206868.237182617
BE,29,2012,-15742669.557861328,6577522.883728027,2462333.482070923,22320192.441589355
BE,30,2012,3545827.38345,3508335.574,3177884.335,-37491.80945000006
BE,31,2012,788684.24407,907227.28066,926445.31696,118543.03659000003
BE,33,2012,763955.8004951477,1122869.4008483887,567549.2002468109,358913.60035324097
BE,34,2012,107997.87302,136941.25,123288.311,28943.37698
BE,34,2012,1316410.0362925,1293374.056,1329942.186925,-23035.980292499997
BE,35,2012,1316410.0362925,1293374.056,1329942.186925,-23035.980292499997
BE,35,2012,18637.45659,1840.319,3602.6310000000003,-16797.137590000002
BE,36,2012,1316410.0362925,1293374.056,1329942.186925,-23035.980292499997
BE,37,2012,1316410.0362925,1293374.056,1329942.186925,-23035.980292499997
BE,38,2012,443073.600479126,-631401.1005477905,-25290.800124168396,-1074474.7010269165
BE,39,2012,120316.52358,144701.935,138491.022,24385.411420000004
BE,40,2012,-8786036.015014648,-18161890.036376953,31346350.029296875,-9375854.021362305
BE,41,2012,472992.248295,436098.224875,409706.8884,-36894.02341999998
BE,42,2012,221671.71039,234150.877,225230.428,12479.166610000015
BE,43,2012,472992.248295,436098.224875,409706.8884,-36894.02341999998
BE,44,2012,1000954.579365,986944.569975,1036354.28987,-14010.009390000021
BE,45,2012,1000954.579365,986944.569975,1036354.28987,-14010.009390000021
BE,45,2012,253550.71387,264892.19,286597.14473,11341.476129999995
BE,46,2012,1000954.579365,986944.569975,1036354.28987,-14010.009390000021
BE,47,2012,1000954.579365,986944.569975,1036354.28987,-14010.009390000021
BE,48,2012,1705620.9018096924,2357231.9025878906,429724.0003414154,651611.0007781982
BE,49,2012,120316.52358,143949.6095,137841.3926,23633.085919999998
BE,50,2012,899166.4,664794.247,627276.9419999999,-234372.15300000005
BE,52,2012,-124060.2989025116,106998.08650970459,-51048.56060576439,231058.3854122162
BE,54,2012,12732.1,19125.0,15935.0,6392.9
BE,56,2012,123780.33333333331,112780.42316666666,118899.98886666664,-10999.910166666654
BE,57,2012,123780.33333333331,112780.42316666666,118899.98886666664,-10999.910166666654
BE,58,2012,123780.33333333331,112780.42316666666,118899.98886666664,-10999.910166666654
BE,60,2012,1152.628225,50.0,478.0,-1102.628225
BE,61,2012,1152.628225,50.0,478.0,-1102.628225
BE,62,2012,73872.04999999999,71595.46666666666,67875.95883333332,-2276.5833333333285
BE,63,2012,73872.04999999999,71595.46666666666,67875.95883333332,-2276.5833333333285
BE,64,2012,73872.04999999999,71595.46666666666,67875.95883333332,-2276.5833333333285
BE,65,2012,73872.04999999999,71595.46666666666,67875.95883333332,-2276.5833333333285
BE,66,2012,73872.04999999999,71595.46666666666,67875.95883333332,-2276.5833333333285
BE,67,2012,73872.04999999999,71595.46666666666,67875.95883333332,-2276.5833333333285
BE,10,2013,200739.85052490234,-5123838.595336914,1499700.841758728,-5324578.445861816
BE,14,2013,-8013306.253662109,10469200.249450684,9264085.397918701,18482506.503112793
BE,20,2013,3453251.30859375,45662.579345703125,8362680.403961182,-3407588.729248047
BE,29,2013,-11265817.516601562,5299697.009277344,2401105.058807373,16565514.525878906
BE,30,2013,3171719.0,3177884.335,3029446.9,6165.334999999963
BE,31,2013,797275.5,926445.31696,829773.7,129169.81695999997
BE,33,2013,658430.5003738403,948256.8006515503,508632.7001838684,289826.30027770996
BE,34,2013,107407.3,123288.311,113810.2,15881.010999999999
BE,34,2013,1338446.8,1329942.186925,1367937.05,-8504.613075000001
BE,35,2013,1338446.8,1329942.186925,1367937.05,-8504.613075000001
BE,35,2013,27216.9,3602.6310000000003,9149.9,-23614.269
BE,36,2013,1338446.8,1329942.186925,1367937.05,-8504.613075000001
BE,37,2013,1338446.8,1329942.186925,1367937.05,-8504.613075000001
BE,38,2013,347040.2003631592,-482925.60040283203,-10178.40009689331,-829965.8007659912
BE,39,2013,106503.5,138491.022,151364.5,31987.521999999997
BE,40,2013,-5435912.011108398,-12483310.028564453,25299920.021972656,-7047398.017456055
BE,41,2013,443777.25,409706.8884,398773.2,-34070.361600000004
BE,42,2013,261060.5,225230.428,234359.9,-35830.071999999986
BE,43,2013,443777.25,409706.8884,398773.2,-34070.361600000004
BE,44,2013,1005932.925,1036354.28987,1031261.2,30421.364869999932
BE,45,2013,1005932.925,1036354.28987,1031261.2,30421.364869999932
BE,45,2013,218172.3,286597.14473,251406.0,68424.84473000001
BE,46,2013,1005932.925,1036354.28987,1031261.2,30421.364869999932
BE,47,2013,1005932.925,1036354.28987,1031261.2,30421.364869999932
BE,48,2013,1326333.9013519287,1871844.4020080566,364519.20026016235,545510.5006561279
BE,49,2013,106503.5,137841.3926,152040.2,31337.892599999992
BE,50,2013,653561.3,627276.9419999999,615075.6,-26284.358000000124
BE,52,2013,-82067.6534690857,71743.52360534668,-37294.950489640236,153811.17707443237
BE,54,2013,29327.1,15935.0,16547.2,-13392.099999999999
BE,56,2013,116416.26666666666,118899.98886666664,126490.66666666666,2483.7221999999747
BE,57,2013,116416.26666666666,118899.98886666664,126490.66666666666,2483.7221999999747
BE,58,2013,116416.26666666666,118899.98886666664,126490.66666666666,2483.7221999999747
BE,60,2013,5394.0,478.0,50.0,-4916.0
BE,61,2013,5394.0,478.0,50.0,-4916.0
BE,62,2013,78349.38333333333,67875.95883333332,66808.15,-10473.424500000008
BE,63,2013,78349.38333333333,67875.95883333332,66808.15,-10473.424500000008
