Region,Acc-ID,Year,Realized,Budget y,Budget y+1,Slack
BE,49,2020,153576.1,156150.1,169232.3,2574.0
BE,49,2021,150910.9,169232.3,179884.7,18321.4
BE,50,2011,684305.9707599999,761165.48362,664794.247,76859.51286000002
BE,50,2012,899166.4,664794.247,627276.9419999999,-234372.15300000005
BE,50,2013,653561.3,627276.9419999999,615075.6,-26284.358000000124
BE,50,2014,605130.8,615075.6,642081.3,9944.79999999993
BE,50,2015,535633.28564,642081.3,558866.164,106448.01436000004
BE,50,2016,503902.96561,558866.164,487654.801,54963.198389999976
BE,50,2016,503902.96561,0.0,483399.801,0.0
BE,50,2017,435735.7019,487654.801,441943.91,51919.09909999999
BE,50,2017,423170.51313,483399.801,428726.486,60229.28787
BE,50,2018,290078.04574000003,428726.486,372616.466,138648.44025999994
BE,50,2019,300191.7,372616.5,335601.7,72424.79999999999
BE,50,2020,307619.3,335601.7,282113.2,27982.400000000023
BE,50,2021,312964.1,282113.2,293397.9,-30850.899999999965
BE,54,2011,20044.19005,17500.0,19125.0,-2544.190050000001
BE,54,2012,12732.1,19125.0,15935.0,6392.9
BE,54,2013,29327.1,15935.0,16547.2,-13392.1
BE,54,2014,11089.6,16547.2,13658.9,5457.6
BE,54,2015,4311.17085,13658.9,11300.0,9347.72915
BE,54,2016,3182.5677,11300.0,15804.474,8117.4323
BE,54,2016,3182.5677,0.0,15804.474,0.0
BE,54,2017,87347.94889999999,15804.474,17925.0,-71543.47489999999
BE,54,2017,8425.5048,15804.474,17925.0,7378.9692
BE,54,2018,9369.00504,17925.0,26000.0,8555.99496
BE,54,2019,27183.1,26000.0,23900.0,-1183.0999999999983
BE,54,2020,51148.4,23900.0,29217.5,-27248.4
BE,54,2021,56870.2,29217.5,32687.0,-27652.7
BE,56,2011,121226.58059,114275.16666666666,112780.42316666666,-6951.413923333341
BE,56,2012,123780.33333333331,112780.42316666666,118899.98886666664,-10999.910166666668
BE,56,2013,116416.26666666666,118899.98886666664,126490.66666666666,2483.722199999989
BE,56,2014,107872.5,126490.66666666666,128562.19999999998,18618.166666666657
BE,56,2015,105533.88977999998,128562.19999999998,102642.17766666666,23028.31022
BE,56,2016,84748.70730666666,102642.17766666666,67158.21733333333,17893.470359999992
BE,56,2016,209025.66497,0.0,170624.652,0.0
BE,56,2017,42293.47300333333,67158.21733333333,69011.208,24864.74433
BE,56,2017,104405.73805,170624.652,175183.624,66218.91395
BE,56,2018,119239.53774,175183.624,176815.0,55944.08626000001
BE,56,2019,147917.7,176815.0,148238.9,28897.29999999999
BE,56,2020,105918.5,148238.9,122495.0,42320.4
BE,56,2021,116151.9,122495.0,119677.8,6343.100000000006
BE,57,2011,121226.58059,114275.16666666666,112780.42316666666,-6951.413923333341
BE,57,2012,123780.33333333331,112780.42316666666,118899.98886666664,-10999.910166666668
BE,57,2013,116416.26666666666,118899.98886666664,126490.66666666666,2483.722199999989
BE,57,2014,107872.5,126490.66666666666,128562.19999999998,18618.166666666657
BE,57,2015,105533.88977999998,128562.19999999998,102642.17766666666,23028.31022
BE,57,2016,84748.70730666666,102642.17766666666,67158.21733333333,17893.470359999992
BE,57,2016,45220.45695,0.0,30850.0,0.0
BE,57,2017,42293.47300333333,67158.21733333333,69011.208,24864.74433
BE,57,2017,22474.68096,30850.0,31850.0,8375.319039999998
BE,57,2018,26550.67419,31850.0,18850.0,5299.325809999999
BE,57,2019,18798.4,18850.0,19850.0,51.59999999999855
BE,57,2020,14991.6,19850.0,19850.0,4858.4
BE,57,2021,19375.2,19850.0,13850.0,474.7999999999993
BE,58,2011,121226.58059,114275.16666666666,112780.42316666666,-6951.413923333341
BE,58,2012,123780.33333333331,112780.42316666666,118899.98886666664,-10999.910166666668
BE,58,2013,116416.26666666666,118899.98886666664,126490.66666666666,2483.722199999989
BE,58,2014,107872.5,126490.66666666666,128562.19999999998,18618.166666666657
BE,58,2015,105533.88977999998,128562.19999999998,102642.17766666666,23028.31022
BE,58,2016,84748.70730666666,102642.17766666666,67158.21733333333,17893.470359999992
BE,58,2017,42293.47300333333,67158.21733333333,69011.208,24864.74433
BE,58,2018,,,,
BE,58,2019,0.0,0.0,0.0,0.0
BE,58,2020,0.0,0.0,0.0,0.0
BE,58,2021,0.0,0.0,0.0,0.0
BE,60,2011,1713.2968500000002,495.0,50.0,-1218.2968500000002
BE,60,2012,1152.628225,50.0,478.0,-1102.628225
BE,60,2013,5394.0,478.0,50.0,-4916.0
BE,60,2014,1125.95,50.0,155.3,-1075.95
BE,60,2015,1605.58816,155.3,50.0,-1450.28816
BE,60,2016,712.64886,50.0,50.0,-662.64886
BE,60,2016,1425.29772,0.0,100.0,0.0
BE,60,2017,2954.80233,50.0,50.0,-2904.80233
BE,60,2017,5909.60466,100.0,100.0,-5809.60466
BE,60,2018,15773.89424,100.0,100.0,-15673.89424
BE,60,2019,7856.9,100.0,3098.4,-7756.9
BE,60,2020,5868.6,3098.4,104.0,-2770.2000000000003
BE,60,2021,3673.9,104.0,100.0,-3569.9
BE,61,2011,1713.2968500000002,495.0,50.0,-1218.2968500000002
BE,61,2012,1152.628225,50.0,478.0,-1102.628225
BE,61,2013,5394.0,478.0,50.0,-4916.0
BE,61,2014,1125.95,50.0,155.3,-1075.95
BE,61,2015,1605.58816,155.3,50.0,-1450.28816
BE,61,2016,712.64886,50.0,50.0,-662.64886
BE,61,2016,33503.862030000004,0.0,11754.36,0.0
BE,61,2017,2954.80233,50.0,50.0,-2904.80233
BE,61,2017,11420.36932,11754.36,10718.0,333.9906800000008
BE,61,2018,7878.57761,10718.0,9406.0,2839.42239
BE,61,2019,7164.9,9406.0,7031.0,2241.1000000000004
BE,61,2020,5604.6,7031.0,8085.0,1426.3999999999996
BE,61,2021,3766.4,8085.0,4216.0,4318.6
BE,62,2011,80433.49571666667,76944.70840833333,71595.46666666666,-3488.78730833334
BE,62,2012,73872.04999999999,71595.46666666666,67875.95883333332,-2276.5833333333285
BE,62,2013,78349.38333333333,67875.95883333332,66808.15,-10473.424500000008
BE,62,2014,69143.79999999999,66808.15,72907.53333333333,-2335.649999999994
BE,62,2015,62245.22168333334,72907.53333333333,58211.54533333333,10662.311649999989
BE,62,2016,53400.49330833333,58211.54533333333,41420.21366666667,4811.052024999997
BE,62,2016,0.0,0.0,0.0,0.0
BE,62,2017,29776.249775,41420.21366666667,32891.524999999994,11643.963891666674
BE,62,2017,0.0,0.0,0.0,0.0
BE,62,2018,0.0,0.0,0.0,0.0
BE,62,2019,115.4,0.0,453.4,0.0
BE,62,2020,871.3,453.4,3497.8,-417.9
BE,62,2021,4517.4,3497.8,0.0,-1019.5999999999996
BE,63,2011,80433.49571666667,76944.70840833333,71595.46666666666,-3488.78730833334
BE,63,2012,73872.04999999999,71595.46666666666,67875.95883333332,-2276.5833333333285
BE,63,2013,78349.38333333333,67875.95883333332,66808.15,-10473.424500000008
BE,63,2014,69143.79999999999,66808.15,72907.53333333333,-2335.649999999994
BE,63,2015,62245.22168333334,72907.53333333333,58211.54533333333,10662.311649999989
BE,63,2016,53400.49330833333,58211.54533333333,41420.21366666667,4811.052024999997
BE,63,2016,215144.36232,0.0,160783.127,0.0
BE,63,2017,29776.249775,41420.21366666667,32891.524999999994,11643.963891666674
BE,63,2017,115616.68112,160783.127,115801.15,45166.44588
BE,63,2018,50378.2073,115801.15,107546.65,65422.9427
BE,63,2019,66974.8,107546.7,59287.2,40571.9
BE,63,2020,46515.1,59287.2,55851.4,12772.1
BE,63,2021,55326.4,55851.4,61207.1,525.0
BE,64,2011,80433.49571666667,76944.70840833333,71595.46666666666,-3488.78730833334
BE,64,2012,73872.04999999999,71595.46666666666,67875.95883333332,-2276.5833333333285
BE,64,2013,78349.38333333333,67875.95883333332,66808.15,-10473.424500000008
BE,64,2014,69143.79999999999,66808.15,72907.53333333333,-2335.649999999994
BE,64,2015,62245.22168333334,72907.53333333333,58211.54533333333,10662.311649999989
BE,64,2016,53400.49330833333,58211.54533333333,41420.21366666667,4811.052024999997
BE,64,2016,17082.336,0.0,16333.295,0.0
BE,64,2017,29776.249775,41420.21366666667,32891.524999999994,11643.963891666674
BE,64,2017,20928.32,16333.295,16300.0,-4595.025
BE,64,2018,21145.65389,16300.0,30500.0,-4845.653890000001
BE,64,2019,27746.4,30500.0,26000.0,2753.5999999999985
BE,64,2020,35485.5,26000.0,27572.5,-9485.5
BE,64,2021,39597.3,27572.5,28189.0,-12024.800000000005
BE,65,2011,80433.49571666667,76944.70840833333,71595.46666666666,-3488.78730833334
BE,65,2012,73872.04999999999,71595.46666666666,67875.95883333332,-2276.5833333333285
BE,65,2013,78349.38333333333,67875.95883333332,66808.15,-10473.424500000008
BE,65,2014,69143.79999999999,66808.15,72907.53333333333,-2335.649999999994
BE,65,2015,62245.22168333334,72907.53333333333,58211.54533333333,10662.311649999989
BE,65,2016,53400.49330833333,58211.54533333333,41420.21366666667,4811.052024999997
BE,65,2016,0.0,0.0,0.0,0.0
BE,65,2017,29776.249775,41420.21366666667,32891.524999999994,11643.963891666674
BE,65,2017,600.0,0.0,0.0,0.0
BE,65,2018,500.0,0.0,0.0,0.0
BE,65,2019,500.0,0.0,0.0,0.0
BE,65,2020,10158.2,0.0,0.0,0.0
BE,65,2021,4934.0,0.0,0.0,0.0
BE,66,2011,80433.49571666667,76944.70840833333,71595.46666666666,-3488.78730833334
BE,66,2012,73872.04999999999,71595.46666666666,67875.95883333332,-2276.5833333333285
BE,66,2013,78349.38333333333,67875.95883333332,66808.15,-10473.424500000008
BE,66,2014,69143.79999999999,66808.15,72907.53333333333,-2335.649999999994
BE,66,2015,62245.22168333334,72907.53333333333,58211.54533333333,10662.311649999989
BE,66,2016,53400.49330833333,58211.54533333333,41420.21366666667,4811.052024999997
BE,66,2016,9451.942550000002,0.0,28800.5,0.0
BE,66,2017,29776.249775,41420.21366666667,32891.524999999994,11643.963891666674
BE,66,2017,7617.44725,28800.5,22680.0,21183.05275
BE,66,2018,0.0,22680.0,8462.0,22680.0
BE,66,2019,16705.4,8462.0,0.0,-8243.400000000001
BE,66,2020,437.2,0.0,0.0,0.0
BE,66,2021,1503.4,0.0,610.7,0.0
BE,67,2011,80433.49571666667,76944.70840833333,71595.46666666666,-3488.78730833334
BE,67,2012,73872.04999999999,71595.46666666666,67875.95883333332,-2276.5833333333285
BE,67,2013,78349.38333333333,67875.95883333332,66808.15,-10473.424500000008
BE,67,2014,69143.79999999999,66808.15,72907.53333333333,-2335.649999999994
BE,67,2015,62245.22168333334,72907.53333333333,58211.54533333333,10662.311649999989
BE,67,2016,53400.49330833333,58211.54533333333,41420.21366666667,4811.052024999997
BE,67,2016,45220.45695,0.0,30850.0,0.0
BE,67,2017,29776.249775,41420.21366666667,32891.524999999994,11643.963891666674
BE,67,2017,22474.68096,30850.0,31850.0,8375.319039999998
BE,67,2018,26550.67419,31850.0,18850.0,5299.325809999999
BE,67,2019,18798.4,18850.0,19850.0,51.59999999999855
BE,67,2020,14991.6,19850.0,19850.0,4858.4
BE,67,2021,19375.2,19850.0,13850.0,474.7999999999993
BE,51,2011,,,,
BE,51,2012,,,,
BE,51,2013,,,,
BE,51,2014,,,,
BE,51,2015,,,,
BE,51,2016,0.0,0.0,0.0,0.0
BE,51,2017,0.0,0.0,0.0,0.0
BE,51,2018,0.0,0.0,0.0,0.0
BE,51,2019,0.0,0.0,0.0,0.0
BE,51,2020,1291.2,0.0,0.0,0.0
BE,51,2021,545.3,0.0,0.0,0.0
BE,52,2011,,,,
BE,52,2012,,,,
BE,52,2013,,,,
BE,52,2014,,,,
BE,52,2015,,,,
BE,52,2016,0.0,0.0,4255.0,0.0
BE,52,2017,12565.18877,4255.0,13217.424,-8310.188769999999
BE,52,2018,63132.15105,13217.424,16582.424,-49914.72705
BE,52,2019,26241.8,16582.4,34486.2,-9659.399999999998
BE,52,2020,29796.8,34486.2,62589.9,4689.399999999998
BE,52,2021,38531.0,62589.9,49366.8,24058.9
BE,55,2011,,,,
BE,55,2012,,,,
BE,55,2013,,,,
BE,55,2014,,,,
BE,55,2015,,,,
BE,55,2016,0.0,0.0,0.0,0.0
BE,55,2017,78922.4441,0.0,0.0,0.0
BE,55,2018,0.3,0.0,0.0,0.0
BE,55,2019,1.7,0.0,0.0,0.0
BE,55,2020,0.0,0.0,0.0,0.0
BE,55,2021,0.0,0.0,0.0,0.0
BE,10,2011,,,,
BE,10,2012,,,,
BE,10,2013,,,,
BE,10,2014,,,,
BE,10,2015,,,,
BE,10,2016,3903054.05602,0.0,3281309.5211599995,0.0
BE,10,2017,3970685.03512,3281309.5211599995,3822682.7291600006,-689375.5139600001
BE,10,2018,5398078.20189,3904323.935120001,3824628.73512,-1493754.2667699996
BE,10,2019,5425420.399999999,5318383.0,5235848.0,-107037.39999999944
BE,10,2020,5843069.800000001,5235848.0,5258153.399999999,-607221.8000000007
BE,10,2021,5669903.7,5258153.399999999,5689728.6,-411750.3000000008
BE,14,2011,,,,
BE,14,2012,,,,
BE,14,2013,,,,
BE,14,2014,,,,
BE,14,2015,,,,
BE,14,2016,3257210.93716,0.0,8877738.25681,0.0
BE,14,2017,8260878.424389999,8877738.25681,8563988.6627,616859.8324200008
BE,14,2018,8081881.52232,8214018.401110001,8202158.76909,132136.87879000045
BE,14,2019,7391008.6,8070021.799999999,8112631.199999999,679013.1999999993
BE,14,2020,6989288.8,8112631.199999999,7473780.9,1123342.3999999994
BE,14,2021,7005168.100000001,7473780.9,7084392.5,468612.7999999998
BE,20,2011,,,,
BE,20,2012,,,,
BE,20,2013,,,,
BE,20,2014,,,,
BE,20,2015,,,,
BE,20,2016,9618720.43231,0.0,10138591.449440002,0.0
BE,20,2017,11325419.59416,10138591.449440002,10745803.138319995,-1186828.1447199974
BE,20,2018,12494454.96493,11181808.13131,10998148.350559998,-1312646.8336199988
BE,20,2019,11742763.9,12310795.3,12052566.4,568031.4000000004
BE,20,2020,12150364.9,12052566.4,11988692.1,-97798.5
BE,20,2021,12032106.6,11988692.1,12729032.0,-43414.5
BE,29,2011,,,,
BE,29,2012,,,,
BE,29,2013,,,,
BE,29,2014,,,,
BE,29,2015,,,,
BE,29,2016,-2458455.4391300003,0.0,2020456.328539999,0.0
BE,29,2017,906143.86535,2020456.328539999,1640868.2535400027,1114312.463189999
BE,29,2018,985504.75928,936534.2049200026,1028639.1536500046,-48970.55435999739
BE,29,2019,1073665.0,1077609.7,1295913.2,3944.6999999999534
BE,29,2020,681993.7,1295913.2,743242.2,613919.5
BE,29,2021,642965.2,743242.2,45089.1,100277.0
BE,33,2011,,,,
BE,33,2012,,,,
BE,33,2013,,,,
BE,33,2014,,,,
BE,33,2015,,,,
BE,33,2016,,,,
BE,33,2017,,,,
BE,33,2018,,,,
BE,33,2019,299108.2,331484.4,300506.2,32376.20000000001
BE,33,2020,284859.4,300506.2,290047.2,15646.799999999988
BE,33,2021,283650.1,290047.2,286510.7,6397.100000000035
BE,40,2011,,,,
BE,40,2012,,,,
BE,40,2013,,,,
BE,40,2014,,,,
BE,40,2015,,,,
BE,40,2016,,,,
BE,40,2017,,,,
BE,40,2018,,,,
BE,40,2019,5435002.3,5468675.0,5774090.0,33672.700000000186
BE,40,2020,5708516.4,5774090.0,5311910.0,65573.59999999963
BE,40,2021,5542514.8,5311910.0,5647480.0,-230604.7999999998
BE,38,2011,,,,
BE,38,2012,,,,
BE,38,2013,,,,
BE,38,2014,,,,
BE,38,2015,,,,
BE,38,2016,,,,
BE,38,2017,,,,
BE,38,2018,,,,
BE,38,2019,25681.1,9885.0,25679.7,-15796.1
BE,38,2020,14594.8,25679.7,22520.0,11084.9
BE,38,2021,15643.8,22520.0,16750.0,6876.200000000001
BE,48,2011,,,,
BE,48,2012,,,,
BE,48,2013,,,,
BE,48,2014,,,,
BE,48,2015,,,,
BE,48,2016,,,,
BE,48,2017,,,,
BE,48,2018,,,,
BE,48,2019,48254.7,212224.0,144404.7,163969.3
BE,48,2020,1515.3,144404.7,136238.0,142889.40000000002
BE,48,2021,2282.7,136238.0,136219.6,133955.3
BE,68,2011,,,,
BE,68,2012,,,,
BE,68,2013,,,,
BE,68,2014,,,,
BE,68,2015,,,,
BE,68,2016,,,,
BE,68,2017,,,,
BE,68,2018,,,,
BE,68,2019,0.0,0.0,0.0,0.0
BE,68,2020,0.0,0.0,0.0,0.0
BE,68,2021,0.0,0.0,0.0,0.0
BE,32,2011,,,,
BE,32,2012,,,,
BE,32,2013,,,,
BE,32,2014,,,,
BE,32,2015,,,,
BE,32,2016,,,,
BE,32,2017,,,,
BE,32,2018,,,,
BE,32,2019,,,,
BE,32,2020,,,,
BE,32,2021,,,,
BL,30,2011,1047746.1,1019015.016,638694.7,-28731.08400000003
BL,30,2012,633135.5,638694.7,641853.9,5559.199999999953
BL,30,2013,632209.9,641853.9,634853.9,9644.0
BL,30,2014,627557.4,634853.9,621857.7,7296.5
BL,30,2015,612716.9,621857.7,596036.7,9140.79999999993
BL,30,2016,587684.9,596036.7,599462.0,8351.79999999993
BL,30,2017,583683.4,599462.0,605414.3,15778.599999999977
BL,30,2018,588532.0,605414.3,625770.2,16882.300000000047
BL,30,2019,604113.15,625980.25,637323.8171,21867.099999999977
BL,30,2020,623195.3913400001,637323.8171,648509.42514,14128.425759999896
BL,30,2021,648648.522,648509.42514,666407.29,-139.09686000004876
BL,31,2011,407193.4,386387.6,260648.3,-20805.800000000047
BL,31,2011,2151817.0,0.0,0.0,0.0
BL,31,2012,236174.2,260648.3,254949.7,24474.099999999977
BL,31,2013,250980.2,254949.7,251813.1,3969.5
BL,31,2014,238648.0,251813.1,243901.5,13165.100000000006
BL,31,2015,207169.6,243901.5,226779.9,36731.9
BL,31,2016,220947.5,226779.9,230282.5,5832.399999999994
BL,31,2017,253336.0,230282.5,236280.4,-23053.5
BL,31,2018,263307.1,236280.4,249301.2,-27026.699999999983
BL,31,2019,255189.98,248424.13,266153.9169,-6765.850000000006
BL,31,2020,256760.11599,266153.9169,264896.23102,9393.80090999999
BL,31,2021,311371.126,263456.23102,287880.391,-47914.89497999998
BL,34,2011,39206.5,26708.443,32708.8,-12498.057
BL,34,2011,1124569.8,0.0,0.0,0.0
BL,34,2012,,,,
BL,34,2013,,,,
BL,34,2014,,,,
BL,34,2015,,,,
BL,34,2016,,,,
BL,34,2017,,,,
BL,34,2018,,,,
BL,34,2019,37437.06,37593.51,37326.956,156.45000000000437
BL,34,2020,40779.40228,37326.956,35803.685,-3452.446280000004
BL,34,2021,36156.66547,35803.685,34681.175,-352.98047000000224
BL,35,2011,24292.4,21431.0,22110.0,-2861.400000000001
BL,35,2012,,,,
BL,35,2013,,,,
BL,35,2014,,,,
BL,35,2015,,,,
BL,35,2016,,,,
BL,35,2017,,,,
BL,35,2018,,,,
BL,35,2019,390.78,0.0,4533.0,0.0
BL,35,2020,897.183,4533.0,0.0,3635.817
BL,35,2021,2990.89485,0.0,2000.0,0.0
BL,36,2011,1167975.4,1145061.2,1395654.4,-22914.19999999996
BL,36,2011,0.878028602452301,0.0,0.0,0.0
BL,36,2012,1393313.0,1407236.4,1391278.0,13923.399999999909
BL,36,2013,1403759.5,1391278.0,1431664.9,-12481.5
BL,36,2014,1459499.1,1431664.9,1521046.8,-27834.200000000183
BL,36,2015,1523905.7,1521046.8,1574555.6,-2858.899999999907
BL,36,2016,1563760.5,1574555.6,1624056.6,10795.100000000091
BL,36,2017,1650921.3,1624056.6,1621784.5,-26864.69999999996
BL,36,2018,1657657.9,1621784.5,1632915.4,-35873.39999999991
BL,36,2019,1703061.33,1632915.4,1645402.862,-70145.93000000017
BL,36,2020,1759454.83539,1645402.862,1682149.50242,-114051.97339000016
BL,36,2021,1850722.109,1682149.50242,1758731.381,-168572.6065799999
BL,37,2011,92134.8,81694.975,87611.9,-10439.824999999995
BL,37,2011,368790.8,0.0,0.0,0.0
BL,37,2012,92390.5,87611.9,91091.948,-4778.600000000006
BL,37,2013,95811.4,91091.948,95855.1,-4719.45199999999
BL,37,2014,97394.2,95855.1,100111.9,-1539.0999999999913
BL,37,2015,90828.8,100111.9,85253.1,9283.099999999991
BL,37,2016,103313.5,85253.1,82763.4,-18060.4
BL,37,2017,101505.8,82763.4,78498.8,-18742.40000000001
BL,37,2018,96644.1,78498.8,82254.4,-18145.300000000003
BL,37,2019,91165.27,82254.4,87720.916,-8910.87000000001
BL,37,2020,89039.46751,87720.916,88267.373,-1318.5515100000048
BL,37,2021,60138.353,88267.373,76177.652,28129.020000000004
BL,39,2011,15672.5,16280.379,276.0,607.8790000000008
BL,39,2011,37176.70000000046,58690.89800000003,-13274.410000000307,21514.197999999567
BL,39,2012,175.9,276.0,174.6,100.1
BL,39,2013,178.9,174.6,175.5,-4.300000000000011
BL,39,2014,177.4,175.5,166.8,-1.9000000000000057
BL,39,2015,196.5,166.8,179.1,-29.69999999999999
BL,39,2016,1462.9,179.1,15530.6,-1283.8000000000002
BL,39,2017,113658.9,15530.6,22421.9,-98128.3
BL,39,2018,24636.1,22421.9,28580.6,-2214.199999999997
BL,39,2019,32793.9,28580.6,29066.5952,-4213.300000000003
BL,39,2020,31347.303600000003,29066.5952,17265.781199999998,-2280.708400000003
BL,39,2021,20864.852,17265.781199999998,15709.2102,-3599.0708000000013
BL,42,2011,456341.5,471479.171,153044.4,15137.670999999971
BL,42,2011,0.031799311523413,0.0319538053756778,0.0346095466471649,0.0001544938522648
BL,42,2012,142207.4,153044.4,153971.398,10837.0
BL,42,2013,137046.9,153971.398,150492.2,16924.497999999992
BL,42,2014,134954.7,150492.2,151975.3,15537.5
BL,42,2015,139143.9,151975.3,145595.3,12831.399999999994
BL,42,2016,137046.6,145595.3,136107.1,8548.699999999983
BL,42,2017,131950.8,136107.1,136651.5,4156.3000000000175
BL,42,2018,129763.0,136651.5,135266.1,6888.5
BL,42,2019,126078.63,135266.1,131380.619,9187.47
BL,42,2020,115629.86472,131380.619,120710.76,15750.754280000008
BL,42,2021,165098.94738,120710.76,135204.364,-44388.18738
BL,41,2011,65525.3,65156.91,30569.9,-368.3899999999994
BL,41,2012,30735.8,30569.9,30643.283,-165.89999999999782
BL,41,2013,31173.5,30643.283,30683.0,-530.2170000000006
BL,41,2014,7649.1,30683.0,31059.0,23033.9
BL,41,2015,53523.2,31059.0,19439.0,-22464.2
BL,41,2016,31079.6,19439.0,45259.5,-11640.6
BL,41,2017,65506.9,45259.5,44994.5,-20247.4
BL,41,2018,66122.8,44994.5,44983.0,-21128.300000000003
BL,41,2019,67882.34,44983.0,44983.2,-22899.34
BL,41,2020,115513.67755,44983.2,90129.2,-70530.47755
BL,41,2021,159193.15361,90129.2,89816.0,-69063.95361000001
BL,43,2011,44170.7,33753.08,1727.48,-10417.619999999995
BL,43,2011,69332.4,76011.913,76370.3,6679.513000000006
BL,43,2012,,,,
BL,43,2013,,,,
BL,43,2014,,,,
BL,43,2015,,,,
BL,43,2016,,,,
BL,43,2017,,,,
BL,43,2018,,,,
BL,43,2019,3812.57,2666.6,3767.5,-1145.9700000000005
BL,43,2020,5432.97691,3767.5,3655.1,-1665.4769100000003
BL,43,2021,7239.73307,3655.1,3949.9,-3584.6330700000003
BL,44,2011,0.0289988688947381,0.0,0.0,0.0
BL,44,2012,,,,
BL,44,2013,,,,
BL,44,2014,,,,
BL,44,2015,,,,
BL,44,2016,,,,
BL,44,2017,,,,
BL,44,2018,,,,
BL,44,2019,188763.95,114176.87,112138.236,-74587.08000000002
BL,44,2020,103479.10203,112138.236,111611.524,8659.13397000001
BL,44,2021,130020.02819,111611.524,122970.38248,-18408.504189999992
BL,45,2011,18378.0,8563.234,19908.4,-9814.766
BL,45,2011,0.0029227549015228,0.0008554832144439,0.0024114299318125,-0.0020672716870788
BL,45,2012,,,,
BL,45,2013,,,,
BL,45,2014,,,,
BL,45,2015,,,,
BL,45,2016,,,,
BL,45,2017,,,,
BL,45,2018,,,,
BL,45,2019,34233.47,25522.3,25269.232,-8711.170000000002
BL,45,2020,25862.496440000003,25269.232,14395.815,-593.2644400000027
BL,45,2021,18513.58402,14395.815,10429.744,-4117.769019999998
BL,46,2011,455875.1,448265.734,456279.0,-7609.36599999998
BL,46,2012,450409.9,456279.0,446409.0,5869.099999999977
BL,46,2013,446531.3,446409.0,466069.3,-122.29999999998836
BL,46,2014,452651.2,466069.3,505827.1,13418.099999999977
BL,46,2015,472194.8,505827.1,524064.1,33632.29999999999
BL,46,2016,542541.9,524064.1,569548.2,-18477.800000000047
BL,46,2017,608603.8,569548.2,546728.4,-39055.60000000009
BL,46,2018,598135.7,546728.4,560968.2,-51407.29999999993
BL,46,2019,583731.6,560968.2,587003.9071,-22763.400000000023
BL,46,2020,603754.86853,587003.9071,609267.82103,-16750.961430000025
BL,46,2021,732809.21949,609267.82103,640568.029,-123541.39846000004
BL,47,2011,92134.8,81694.975,87611.9,-10439.824999999995
BL,47,2011,0.1361180864285148,0.1536900558797458,0.0956347133923021,0.0175719694512309
BL,47,2012,92390.5,87611.9,91091.948,-4778.600000000006
BL,47,2013,95811.4,91091.948,95855.1,-4719.45199999999
BL,47,2014,97394.3,95855.1,100111.9,-1539.199999999997
BL,47,2015,90828.8,100111.9,85253.1,9283.099999999991
BL,47,2016,103313.5,85253.1,82763.4,-18060.4
BL,47,2017,101505.8,82763.4,78498.8,-18742.40000000001
BL,47,2018,96644.1,78498.8,82254.4,-18145.300000000003
BL,47,2019,91165.27,82254.4,87720.916,-8910.87000000001
BL,47,2020,89039.46751,87720.916,88267.373,-1318.5515100000048
BL,47,2021,60138.35348,88267.373,76177.652,28129.01952000001
BL,49,2011,15681.8,16051.285,276.0,369.4850000000006
BL,49,2012,175.8,276.0,174.674,100.2
BL,49,2013,178.9,174.674,175.5,-4.225999999999999
BL,49,2014,177.4,175.5,166.8,-1.9000000000000057
BL,49,2015,196.5,166.8,179.1,-29.69999999999999
BL,49,2016,1462.9,179.1,15530.6,-1283.8000000000002
BL,49,2017,113658.9,15530.6,22421.9,-98128.3
BL,49,2018,24636.1,22421.9,28580.6,-2214.199999999997
BL,49,2019,32793.9,28580.6,29066.5952,-4213.300000000003
BL,49,2020,31347.303600000003,29066.5952,17265.781199999998,-2280.708400000003
BL,49,2021,20864.852,17265.781199999998,15709.2102,-3599.0708000000013
BL,50,2011,,,,
BL,50,2012,186363.0,240850.0,234630.0,54487.0
BL,50,2013,234629.2,234630.0,161090.0,0.7999999999883585
BL,50,2014,145759.4,161090.0,161426.0,15330.600000000006
BL,50,2015,149513.4,161426.0,187043.8,11912.600000000006
BL,50,2016,185110.2,187043.8,221350.0,1933.5999999999767
BL,50,2017,152824.6,221350.0,229491.0,68525.4
BL,50,2018,210171.3,229491.0,175851.9,19319.70000000001
BL,50,2019,145793.51994,175851.9,209444.1,30058.38006
BL,50,2020,199284.80232,209444.1,204843.3,10159.297680000018
BL,50,2021,144391.295,204843.3,172961.8,60452.004999999976
BL,54,2011,,,,
BL,54,2012,3690.0,5300.0,38000.0,1610.0
BL,54,2013,1753.3,38000.0,13750.0,36246.7
BL,54,2014,12001.9,13750.0,19940.0,1748.1000000000004
BL,54,2015,9580.9,19940.0,30940.0,10359.1
BL,54,2016,30314.6,30940.0,45000.0,625.4000000000015
BL,54,2017,37289.37,45000.0,21770.0,7710.629999999997
BL,54,2018,27453.9,21770.0,7700.0,-5683.9000000000015
BL,54,2019,11850.61088,7700.0,0.0,-4150.61088
BL,54,2020,644.53895,0.0,5000.0,0.0
BL,54,2021,62.002,5000.0,5000.0,4937.998
BL,56,2011,,,,
BL,56,2012,0.0,0.0,77750.4,0.0
BL,56,2013,44790.8,77750.4,72050.0,32959.59999999999
BL,56,2014,59458.3,72050.0,63700.0,12591.699999999995
BL,56,2015,33923.7,63700.0,14550.0,29776.300000000003
BL,56,2016,16323.5,14550.0,18250.0,-1773.5
